
expiry	strike	type	symbol	time	askclose	askhigh	asklow	askopen	asksize	bidclose	bidhigh	bidlow	bidopen	bidsize	close	high	low	open	volume
0	2023-12-15	9750.0	Call	NDX YEBOCP01483Y|NDX 31	2023-12-12 17:00:00	6635.30	6642.00	6613.50	6619.20	1.0	6622.90	6625.60	6562.70	6562.70	1.0	6629.100	6633.800	6588.100	6590.950	NaN
1	2024-06-21	9900.0	Put	NDX 32ILRZP39FKQ6|NDX 31	2023-12-12 17:00:00	25.40	32.00	25.30	25.30	4.0	22.10	22.60	15.90	22.60	4.0	23.750	27.300	20.600	23.950	NaN
2	2024-06-21	17700.0	Call	NDX YJHRU9GYJV72|NDX 31	2023-12-12 17:00:00	422.50	426.20	415.40	418.20	1.0	415.00	416.40	400.90	407.70	1.0	418.750	421.300	408.150	412.950	NaN
3	2023-12-15	16250.0	Put	NDX 32DFOI7YQBLLA|NDX 31	2023-12-12 17:00:00	41.50	54.00	40.40	46.40	8.0	40.00	46.40	32.80	45.20	6.0	40.750	50.200	36.600	45.800	NaN
4	2024-03-15	10100.0	Put	NDX 32FXA6J91UB3I|NDX 31	2023-12-12 17:00:00	7.30	7.40	7.10	7.30	5.0	5.90	5.90	5.30	5.90	3.0	6.600	6.650	6.200	6.600	NaN
5	2023-12-15	13525.0	Call	NDX YEBOEANKIMPA|NDX 31	2023-12-12 17:00:00	2864.30	2870.70	2842.30	2847.90	1.0	2851.20	2853.70	2791.00	2791.00	1.0	2857.750	2862.200	2816.650	2819.450	NaN
6	2023-12-15	13000.0	Call	NDX YEBOCKKXQIXA|NDX 31	2023-12-12 17:00:00	3388.70	3394.30	3366.90	3373.00	1.0	3375.60	3378.20	3334.20	3334.20	1.0	3382.150	3386.250	3350.550	3353.600	NaN
7	2024-09-20	17800.0	Call	NDX YLZDIRRHGUUM|NDX 31	2023-12-12 17:00:00	670.20	679.40	662.50	670.40	2.0	655.20	655.30	630.80	630.80	7.0	662.700	667.350	646.650	650.600	NaN
8	2023-12-15	16520.0	Call	NDX YEBOCS3ZSTJI|NDX 31	2023-12-12 17:00:00	36.90	43.60	31.60	32.40	7.0	35.40	36.30	22.50	31.10	7.0	36.150	39.950	27.050	31.750	NaN
9	2023-12-15	15700.0	Put	NDX 32DFOI17YAE9A|NDX 31	2023-12-12 17:00:00	3.50	3.70	3.20	3.40	9.0	2.90	3.00	2.45	2.80	7.0	3.200	3.350	2.825	3.100	NaN
