
expiry	strike	type	symbol	time	askclose	askhigh	asklow	askopen	asksize	bidclose	bidhigh	bidlow	bidopen	bidsize	close	high	low	open	volume
0	2023-12-15	9750.0	Call	NDX YEBOCP01483Y|NDX 31	2023-12-11 17:00:00	6490.60	6513.40	6479.70	6494.10	1.0	6476.40	6481.00	6453.30	6453.30	1.0	6483.500	6497.200	6466.500	6473.700	NaN
1	2024-06-21	9900.0	Put	NDX 32ILRZP39FKQ6|NDX 31	2023-12-11 17:00:00	27.80	34.50	27.80	27.90	4.0	24.60	24.60	18.40	24.60	4.0	26.200	29.550	23.100	26.250	NaN
2	2024-06-21	17700.0	Call	NDX YJHRU9GYJV72|NDX 31	2023-12-11 17:00:00	387.50	388.50	384.50	387.60	4.0	380.70	381.70	376.50	380.10	1.0	384.100	385.100	380.500	383.850	NaN
3	2023-12-15	16250.0	Put	NDX 32DFOI7YQBLLA|NDX 31	2023-12-11 17:00:00	126.80	136.30	125.70	131.30	2.0	124.30	131.40	120.00	126.70	1.0	125.550	133.850	122.850	129.000	NaN
4	2024-03-15	10100.0	Put	NDX 32FXA6J91UB3I|NDX 31	2023-12-11 17:00:00	8.80	8.80	7.90	8.00	1.0	5.30	6.40	5.30	6.30	1.0	7.050	7.600	6.600	7.150	NaN
5	2023-12-15	13525.0	Call	NDX YEBOEANKIMPA|NDX 31	2023-12-11 17:00:00	2720.40	2724.20	2708.40	2724.20	1.0	2705.00	2710.00	2681.90	2681.90	1.0	2712.700	2717.100	2695.150	2703.050	NaN
6	2023-12-15	13000.0	Call	NDX YEBOCKKXQIXA|NDX 31	2023-12-11 17:00:00	3244.70	3251.50	3232.70	3246.50	1.0	3228.90	3234.40	3205.40	3205.40	1.0	3236.800	3242.950	3219.050	3225.950	NaN
7	2024-09-20	17800.0	Call	NDX YLZDIRRHGUUM|NDX 31	2023-12-11 17:00:00	625.30	638.10	622.30	624.70	2.0	609.50	612.20	595.70	610.40	2.0	617.400	625.150	609.000	617.550	NaN
8	2023-12-15	16520.0	Call	NDX YEBOCS3ZSTJI|NDX 31	2023-12-11 17:00:00	28.50	35.90	27.10	28.60	6.0	27.10	28.30	19.80	26.20	4.0	27.800	32.100	23.450	27.400	NaN
9	2023-12-15	15700.0	Put	NDX 32DFOI17YAE9A|NDX 31	2023-12-11 17:00:00	10.90	10.90	9.30	9.90	18.0	7.20	9.30	6.90	9.10	24.0	9.050	10.100	8.100	9.500	NaN
10	2023-12-15	15340.0	Put	NDX 32DFOI7JOJ53I|NDX 31	2023-12-11 17:00:00	3.70	3.70	2.90	2.90	1.0	1.55	2.50	1.55	2.40	1.0	2.625	3.100	2.225	2.650	NaN
11	2023-12-15	14175.0	Put	NDX 32DFOJTM9Q06M|NDX 31	2023-12-11 17:00:00	1.70	1.70	0.75	0.80	2.0	0.05	0.35	0.05	0.35	1.0	0.875	1.025	0.400	0.575	NaN
12	2024-03-15	19200.0	Put	NDX 32FXA6JO3MRLA|NDX 31	2023-12-11 17:00:00	2726.40	2765.00	2723.10	2765.00	1.0	2713.30	2723.90	2707.60	2707.60	1.0	2719.850	2744.450	2715.350	2736.300	NaN
13	2024-03-15	14375.0	Put	NDX 32FXA8CTPFLNY|NDX 31	2023-12-11 17:00:00	99.20	100.60	98.90	99.70	3.0	96.20	97.10	96.00	96.60	21.0	97.700	98.850	97.450	98.150	NaN
14	2024-03-15	13725.0	Call	NDX YGTA2TV0886M|NDX 31	2023-12-11 17:00:00	2752.40	2763.50	2742.20	2763.50	1.0	2739.80	2743.10	2704.30	2704.30	1.0	2746.100	2753.300	2723.250	2733.900	NaN
15	2023-12-15	16690.0	Call	NDX YEBOCS6T0IDQ|NDX 31	2023-12-11 17:00:00	11.80	11.80	9.90	10.20	1.0	7.80	9.90	7.80	9.40	2.0	9.800	10.850	8.850	9.800	NaN
16	2023-12-15	6600.0	Put	NDX 32DFOI0SWHXRI|NDX 31	2023-12-11 17:00:00	0.30	0.30	0.30	0.30	1.0	NaN	NaN	NaN	NaN	NaN	0.300	0.300	0.300	0.300	NaN
17	2024-03-15	14500.0	Call	NDX YGTA13H4J7VY|NDX 31	2023-12-11 17:00:00	2037.70	2056.20	2027.60	2056.20	1.0	2025.00	2028.30	2000.50	2000.50	1.0	2031.350	2042.250	2014.050	2028.350	NaN
18	2024-03-15	17500.0	Put	NDX 32FXA6JLAF2R2|NDX 31	2023-12-11 17:00:00	1192.70	1235.90	1190.40	1235.90	1.0	1181.00	1190.00	1154.60	1177.40	1.0	1186.850	1212.950	1172.500	1206.650	NaN
19	2024-09-20	13400.0	Put	NDX 32L3DO7JERY26|NDX 31	2023-12-11 17:00:00	251.60	255.40	250.30	250.70	61.0	239.30	240.70	239.30	239.70	9.0	245.450	248.050	244.800	245.200	NaN
20	2023-12-15	13225.0	Put	NDX 32DFOJP95O19Q|NDX 31	2023-12-11 17:00:00	1.15	1.15	0.35	0.40	1.0	0.05	0.05	0.05	0.05	1.0	0.600	0.600	0.200	0.225	NaN
21	2023-12-15	14475.0	Call	NDX YEBOEF0OKLM6|NDX 31	2023-12-11 17:00:00	1771.50	1793.80	1760.40	1773.50	1.0	1755.80	1761.20	1733.70	1733.70	1.0	1763.650	1777.500	1747.050	1753.600	NaN
22	2024-09-20	10400.0	Call	NDX YLZDIRF8W372|NDX 31	2023-12-11 17:00:00	6255.40	6331.00	6245.60	6331.00	1.0	6231.10	6235.00	6163.90	6163.90	1.0	6243.250	6283.000	6204.750	6247.450	NaN
23	2023-12-15	15780.0	Call	NDX YEBOCRRR81VY|NDX 31	2023-12-11 17:00:00	480.00	482.60	468.50	478.20	1.0	464.90	469.80	453.90	460.40	1.0	472.450	476.200	461.200	469.300	NaN
24	2024-06-21	11600.0	Put	NDX 32ILRZP62N9KE|NDX 31	2023-12-11 17:00:00	60.70	67.10	59.70	60.60	11.0	55.70	56.30	51.00	55.40	11.0	58.200	61.700	55.350	58.000	NaN
25	2024-06-21	8600.0	Call	NDX YJHRU91WREPA|NDX 31	2023-12-11 17:00:00	7849.30	7925.50	7838.30	7921.40	1.0	7832.60	7836.40	7759.60	7759.60	1.0	7840.950	7880.950	7798.950	7840.500	NaN
26	2023-12-15	16080.0	Put	NDX 32DFOI7VX3WR2|NDX 31	2023-12-11 17:00:00	61.00	70.50	60.50	64.00	5.0	59.00	63.70	52.00	60.70	5.0	60.000	67.100	56.250	62.350	NaN
27	2024-06-21	19000.0	Put	NDX 32ILRZOQ16XXQ|NDX 31	2023-12-11 17:00:00	2391.20	2474.20	2388.00	2474.20	1.0	2375.90	2385.80	2300.10	2312.30	1.0	2383.550	2430.000	2344.050	2393.250	NaN
28	2024-03-15	14675.0	Call	NDX YGTA2Y84A73I|NDX 31	2023-12-11 17:00:00	1881.60	1897.30	1871.80	1883.20	1.0	1869.00	1872.30	1840.90	1840.90	1.0	1875.300	1884.800	1856.350	1862.050	NaN
29	2024-03-15	13425.0	Put	NDX 32FXA88GLDMR2|NDX 31	2023-12-11 17:00:00	49.10	49.30	48.70	49.00	15.0	46.30	46.90	46.30	46.60	15.0	47.700	48.100	47.500	47.800	NaN
30	2023-12-15	15950.0	Call	NDX YEBOCRUKFQQ6|NDX 31	2023-12-11 17:00:00	328.50	331.70	318.20	326.60	1.0	313.60	319.00	305.10	309.40	1.0	321.050	325.350	311.650	318.000	NaN
31	2024-03-15	7100.0	Call	NDX YGTA134VYG8E|NDX 31	2023-12-11 17:00:00	9222.00	9247.90	9211.30	9225.10	1.0	9208.70	9212.00	9165.90	9165.90	1.0	9215.350	9229.950	9188.600	9195.500	NaN
32	2023-12-15	10050.0	Put	NDX 32DFOI54702Z2|NDX 31	2023-12-11 17:00:00	1.15	1.15	0.35	0.45	2.0	NaN	NaN	NaN	NaN	NaN	1.150	1.150	0.350	0.450	NaN
33	2023-12-15	15170.0	Put	NDX 32DFOI7GVBG9A|NDX 31	2023-12-11 17:00:00	2.95	2.95	2.10	2.10	2.0	0.80	1.70	0.80	1.65	2.0	1.875	2.325	1.450	1.875	NaN
34	2024-09-20	16800.0	Put	NDX 32L3DO7P17BQM|NDX 31	2023-12-11 17:00:00	1047.40	1115.70	1046.60	1048.50	5.0	1029.30	1035.80	951.10	1004.90	4.0	1038.350	1075.750	998.850	1026.700	NaN
