
expiry	strike	type	symbol	time	askclose	askhigh	asklow	askopen	asksize	bidclose	bidhigh	bidlow	bidopen	bidsize	close	high	low	open	volume
49	2024-09-20	16800.0	Put	NDX 32L3DO7P17BQM|NDX 31	2023-12-06 17:00:00	1278.90	1345.80	1271.60	1274.20	3.0	1259.00	1260.10	1182.90	1257.90	3.0	1268.950	1302.950	1227.250	1266.050	NaN
50	2023-12-15	15425.0	Call	NDX YEBOEJDSMKJ2|NDX 31	2023-12-06 17:00:00	439.60	449.50	438.80	445.00	1.0	426.60	435.90	424.40	427.60	1.0	433.100	442.700	431.600	436.300	NaN
51	2023-12-15	12275.0	Put	NDX 32DFOJKW1M2CU|NDX 31	2023-12-06 17:00:00	0.90	0.90	0.90	0.90	16.0	0.25	0.40	0.25	0.40	19.0	0.575	0.650	0.575	0.650	NaN
52	2023-12-15	9025.0	Call	NDX YEBODPZCOGHA|NDX 31	2023-12-06 17:00:00	6783.00	6876.80	6782.10	6801.20	1.0	6768.70	6779.70	6701.80	6750.30	1.0	6775.850	6828.250	6741.950	6775.750	NaN
53	2023-12-08	14075.0	Call	NDXP YE4S9PMCJFQM|NDX 31	2023-12-06 16:00:00	1729.00	1804.40	1728.10	1747.70	1.0	1713.20	1724.70	1642.50	1689.60	1.0	1721.100	1764.550	1685.300	1718.650	NaN
54	2023-12-08	15250.0	Call	NDXP YE4S83YT515A|NDX 31	2023-12-06 16:00:00	556.80	569.70	555.90	560.60	1.0	540.90	552.50	528.80	543.10	1.0	548.850	561.100	542.350	551.850	NaN
55	2023-12-08	14950.0	Put	NDXP 32D8SDJT1ST1Q|NDX 31	2023-12-06 16:00:00	1.30	1.55	1.20	1.40	11.0	0.75	0.85	0.75	0.85	12.0	1.025	1.200	0.975	1.125	NaN
56	2023-12-08	15325.0	Put	NDXP 32D8SFBC9ZMUM|NDX 31	2023-12-06 16:00:00	3.30	3.30	3.10	3.30	16.0	2.55	2.65	2.40	2.65	11.0	2.925	2.975	2.750	2.975	NaN
57	2023-12-08	14800.0	Call	NDXP YE4S7XN2WAB2|NDX 31	2023-12-06 16:00:00	1005.50	1080.50	1004.60	1023.10	1.0	989.80	1001.20	918.50	970.50	1.0	997.650	1040.850	961.550	996.800	NaN
58	2024-03-15	12050.0	Put	NDX 32FXA6OBMPOGE|NDX 31	2023-12-06 17:00:00	30.60	30.70	30.30	30.50	6.0	28.20	28.50	27.20	28.30	7.0	29.400	29.600	28.750	29.400	NaN
59	2023-12-15	12700.0	Call	NDX YEBOCL3SEJE6|NDX 31	2023-12-06 17:00:00	3115.80	3204.30	3114.90	3133.10	1.0	3101.20	3112.30	3031.40	3073.20	1.0	3108.500	3158.300	3073.150	3103.150	NaN
60	2023-12-15	18675.0	Put	NDX 32DFOKEAHK6EM|NDX 31	2023-12-06 17:00:00	2865.70	2920.40	2854.50	2882.80	1.0	2850.70	2851.60	2760.10	2833.20	1.0	2858.200	2886.000	2807.300	2858.000	NaN
61	2024-03-15	16200.0	Call	NDX YGTA13JXQWQ6|NDX 31	2023-12-06 17:00:00	478.90	487.90	478.90	482.30	3.0	471.50	476.50	461.90	474.00	4.0	475.200	482.200	470.400	478.150	NaN
62	2024-03-15	8400.0	Put	NDX 32FXA6J68MM9A|NDX 31	2023-12-06 17:00:00	4.90	5.80	4.80	4.80	8.0	3.00	3.40	2.50	3.20	9.0	3.950	4.600	3.650	4.000	NaN
63	2024-03-15	12475.0	Put	NDX 32FXA843HBNU6|NDX 31	2023-12-06 17:00:00	39.80	39.90	39.40	39.60	11.0	37.30	37.40	36.30	37.30	5.0	38.550	38.650	37.850	38.450	NaN
64	2024-03-15	15625.0	Call	NDX YGTA32L8C60E|NDX 31	2023-12-06 17:00:00	811.10	829.40	809.30	829.40	1.0	800.30	806.90	786.90	790.30	1.0	805.700	818.150	798.100	809.850	NaN
65	2023-12-15	12650.0	Call	NDX YEBOCQBZPAFI|NDX 31	2023-12-06 17:00:00	3165.60	3254.90	3164.70	3182.70	1.0	3150.90	3162.10	3080.30	3123.00	1.0	3158.250	3208.500	3122.500	3152.850	NaN
66	2023-12-15	15210.0	Call	NDX YEBOCRIBUZ2M|NDX 31	2023-12-06 17:00:00	630.20	646.90	629.40	639.80	1.0	616.20	626.60	605.90	606.50	1.0	623.200	636.750	617.650	623.150	NaN
67	2023-12-15	14400.0	Call	NDX YEBOCL6LM88E|NDX 31	2023-12-06 17:00:00	1421.40	1518.40	1420.50	1439.00	1.0	1407.00	1418.00	1357.00	1391.20	1.0	1414.200	1468.200	1388.750	1415.100	NaN
68	2024-06-21	13300.0	Put	NDX 32ILRZP8VUYEM|NDX 31	2023-12-06 17:00:00	193.30	199.60	189.90	191.70	12.0	186.10	187.30	183.50	186.80	11.0	189.700	193.450	186.700	189.250	NaN
69	2024-06-21	10300.0	Call	NDX YJHRU94PZ3JI|NDX 31	2023-12-06 17:00:00	5789.90	5864.10	5788.90	5864.10	1.0	5773.40	5783.80	5701.50	5701.50	1.0	5781.650	5823.950	5745.200	5782.800	NaN
70	2023-12-15	13350.0	Put	NDX 32DFOI6MRQJ9Q|NDX 31	2023-12-06 17:00:00	1.90	2.25	1.90	2.00	14.0	1.25	1.45	0.95	1.40	16.0	1.575	1.850	1.425	1.700	NaN
71	2023-12-15	15910.0	Put	NDX 32DFOI7T3W7WU|NDX 31	2023-12-06 17:00:00	220.40	224.80	213.10	217.80	1.0	211.20	214.80	206.40	212.30	1.0	215.800	219.800	209.750	215.050	NaN
72	2024-03-15	6700.0	Put	NDX 32FXA6J3FEXF2|NDX 31	2023-12-06 17:00:00	2.15	3.20	2.00	2.05	8.0	0.40	0.65	0.05	0.50	8.0	1.275	1.925	1.025	1.275	NaN
73	2023-12-15	11325.0	Put	NDX 32DFOJGIXK3FY|NDX 31	2023-12-06 17:00:00	0.55	0.95	0.50	0.50	16.0	0.05	0.05	0.05	0.05	1.0	0.300	0.500	0.275	0.275	NaN
74	2023-12-15	9975.0	Call	NDX YEBODUCGQFE6|NDX 31	2023-12-06 17:00:00	5834.70	5916.00	5833.80	5853.00	1.0	5820.30	5831.50	5751.50	5802.10	1.0	5827.500	5873.750	5792.650	5827.550	NaN
75	2023-12-08	13125.0	Call	NDXP YE4S9L98HGTQ|NDX 31	2023-12-06 16:00:00	2678.00	2753.60	2677.10	2698.40	1.0	2661.90	2673.80	2591.70	2643.40	1.0	2669.950	2713.700	2634.400	2670.900	NaN
76	2023-12-08	15990.0	Call	NDXP YE4S84B1PSSU|NDX 31	2023-12-06 16:00:00	24.10	32.40	23.60	24.90	2.0	22.40	24.20	16.10	23.30	6.0	23.450	23.580	23.450	23.580	2.0
77	2023-12-08	16770.0	Put	NDXP 32D8SDKN5DQ1A|NDX 31	2023-12-06 16:00:00	981.40	1052.00	969.80	1003.40	1.0	965.40	966.30	888.20	945.30	1.0	973.400	1009.150	929.000	974.350	NaN
78	2023-12-08	16275.0	Put	NDXP 32D8SFFPE1LRI|NDX 31	2023-12-06 16:00:00	488.80	500.60	477.50	487.40	1.0	473.10	473.90	458.00	459.10	1.0	480.950	487.250	467.750	473.250	NaN
79	2024-03-15	15350.0	Put	NDX 32FXA6PU7G4R2|NDX 31	2023-12-06 17:00:00	343.30	349.60	339.80	342.70	2.0	337.80	337.90	331.30	337.10	2.0	340.550	343.750	335.550	339.900	NaN
80	2023-12-15	12300.0	Put	NDX 32DFOI12BV0KU|NDX 31	2023-12-06 17:00:00	0.95	0.95	0.95	0.95	19.0	0.35	0.40	0.35	0.40	3.0	0.650	0.675	0.650	0.675	NaN
81	2024-03-15	14650.0	Call	NDX YGTA19JFEVWU|NDX 31	2023-12-06 17:00:00	1543.50	1626.40	1541.70	1574.50	1.0	1531.00	1539.90	1453.50	1519.60	1.0	1537.250	1583.150	1497.600	1547.050	NaN
82	2023-12-15	5300.0	Call	NDX YEBOCKRJTRQM|NDX 31	2023-12-06 17:00:00	10501.80	10608.10	10500.90	10519.00	1.0	10487.50	10498.50	10420.50	10469.20	1.0	10494.650	10553.300	10460.700	10494.100	NaN
83	2023-12-15	17725.0	Put	NDX 32DFOK9XDI7HQ|NDX 31	2023-12-06 17:00:00	1917.30	1988.30	1906.30	1943.30	1.0	1902.50	1903.40	1823.70	1885.10	1.0	1909.900	1945.850	1865.000	1914.200	NaN
84	2024-03-15	8800.0	Call	NDX YGTA137P652M|NDX 31	2023-12-06 17:00:00	7113.60	7191.20	7112.80	7129.50	1.0	7100.40	7111.00	7028.80	7073.40	1.0	7107.000	7151.100	7070.800	7101.450	NaN
85	2024-06-21	19400.0	Call	NDX YJHRU9JRRK1A|NDX 31	2023-12-06 17:00:00	53.10	57.80	51.40	52.00	13.0	47.20	48.90	42.20	48.70	13.0	50.150	53.350	46.800	50.350	NaN
86	2023-12-15	16375.0	Call	NDX YEBOENQWOJFY|NDX 31	2023-12-06 17:00:00	17.90	18.90	17.90	18.20	10.0	16.80	17.70	16.80	17.40	10.0	17.350	18.300	17.350	17.800	NaN
87	2024-03-15	15800.0	Put	NDX 32FXA6JIH7DWU|NDX 31	2023-12-06 17:00:00	488.30	500.80	483.90	487.50	2.0	481.20	481.50	467.60	480.70	3.0	484.750	491.150	475.750	484.100	NaN
88	2024-09-20	15100.0	Put	NDX 32L3DO7M7ZMWE|NDX 31	2023-12-06 17:00:00	655.30	667.80	650.40	667.40	11.0	639.00	640.40	627.20	627.20	12.0	647.150	654.100	638.800	647.300	NaN
89	2024-09-20	16100.0	Call	NDX YLZDIROO960E|NDX 31	2023-12-06 17:00:00	1259.90	1331.40	1257.90	1331.40	1.0	1238.60	1246.50	1179.30	1179.30	1.0	1249.250	1288.950	1218.600	1255.350	NaN
90	2024-03-15	16575.0	Call	NDX YGTA36YCE4XA|NDX 31	2023-12-06 17:00:00	317.70	325.20	317.40	319.90	2.0	311.30	315.30	307.00	313.50	11.0	314.500	320.250	312.200	316.700	NaN
91	2023-12-08	15080.0	Call	NDXP YE4S83VZXCB2|NDX 31	2023-12-06 16:00:00	726.10	741.60	725.30	737.20	1.0	710.20	722.00	696.70	701.70	1.0	718.150	731.800	711.000	719.450	NaN
92	2023-12-08	15860.0	Put	NDXP 32D8SDK83L9JI|NDX 31	2023-12-06 16:00:00	129.00	129.90	118.50	128.70	1.0	116.40	121.20	111.10	113.40	1.0	118.600	118.600	118.600	118.600	1.0
93	2023-12-08	13100.0	Call	NDXP YE4S7XK9OLGU|NDX 31	2023-12-06 16:00:00	2703.00	2778.60	2702.10	2723.40	1.0	2687.20	2698.60	2614.60	2669.70	1.0	2695.100	2738.600	2658.350	2696.550	NaN
94	2023-12-15	15270.0	Call	NDX YEBOCRJBKZDA|NDX 31	2023-12-06 17:00:00	575.20	592.60	574.40	590.50	1.0	561.30	571.60	552.20	552.20	1.0	568.250	582.100	563.300	571.350	NaN
95	2023-12-15	10150.0	Call	NDX YEBOCP6N9M32|NDX 31	2023-12-06 17:00:00	5660.20	5751.50	5659.30	5678.10	1.0	5645.70	5656.50	5575.50	5627.40	1.0	5652.950	5704.000	5617.400	5652.750	NaN
96	2024-06-21	13900.0	Put	NDX 32ILRZP9VKYPA|NDX 31	2023-12-06 17:00:00	265.50	272.10	261.90	264.00	12.0	257.60	258.80	254.30	258.20	11.0	261.550	265.450	258.100	261.100	NaN
97	2024-06-21	13700.0	Call	NDX YJHRU9ACEH7Y|NDX 31	2023-12-06 17:00:00	2684.80	2757.90	2683.70	2757.90	1.0	2669.20	2678.60	2595.80	2595.80	1.0	2677.000	2718.250	2639.750	2676.850	NaN
98	2024-03-15	17900.0	Call	NDX YGTA13MQYLKE|NDX 31	2023-12-06 17:00:00	52.40	53.20	51.80	52.60	14.0	49.40	50.30	48.90	50.00	5.0	50.900	51.750	50.350	51.300	NaN
99	2023-12-15	15850.0	Put	NDX 32DFOI7S467M6|NDX 31	2023-12-06 17:00:00	185.50	191.00	180.20	184.40	3.0	182.60	183.30	173.00	181.80	2.0	184.050	187.150	176.600	183.100	NaN
100	2024-03-15	14100.0	Put	NDX 32FXA6JFNZP2M|NDX 31	2023-12-06 17:00:00	127.90	136.30	126.30	128.00	3.0	124.90	125.10	119.10	125.10	3.0	126.400	130.700	122.700	126.550	NaN
101	2023-12-15	11575.0	Put	NDX 32DFOJHO9ZRSE|NDX 31	2023-12-06 17:00:00	0.65	0.95	0.60	0.60	17.0	0.05	0.05	0.05	0.05	1.0	0.350	0.500	0.325	0.325	NaN
102	2023-12-15	9725.0	Call	NDX YEBODT74AR1Q|NDX 31	2023-12-06 17:00:00	6084.20	6177.30	6083.30	6102.40	1.0	6069.90	6080.90	5999.20	6051.60	1.0	6077.050	6129.100	6041.250	6077.000	NaN
103	2024-09-20	13800.0	Call	NDX YLZDIRKVBGVI|NDX 31	2023-12-06 17:00:00	2872.00	2952.20	2870.50	2940.00	1.0	2847.50	2857.10	2783.30	2783.30	1.0	2859.750	2904.650	2826.900	2861.650	NaN
104	2023-12-08	12175.0	Call	NDXP YE4S9GW4FHWU|NDX 31	2023-12-06 16:00:00	3627.20	3704.10	3626.30	3654.50	1.0	3611.90	3623.30	3538.50	3595.40	1.0	3619.550	3663.700	3582.400	3624.950	NaN
105	2023-12-08	16730.0	Call	NDXP YE4S84NAAKGE|NDX 31	2023-12-06 16:00:00	1.05	1.20	1.05	1.15	14.0	0.55	0.70	0.55	0.70	17.0	0.800	0.950	0.800	0.925	NaN
106	2023-12-08	14625.0	Put	NDXP 32D8SF84IDCA6|NDX 31	2023-12-06 16:00:00	1.00	1.05	0.95	1.05	14.0	0.45	0.60	0.45	0.60	14.0	0.725	0.825	0.700	0.825	NaN
107	2023-12-08	15630.0	Put	NDXP 32D8SDK4ANKEM|NDX 31	2023-12-06 16:00:00	31.10	38.50	28.50	30.60	5.0	29.10	29.40	21.00	28.80	6.0	30.100	33.950	24.750	29.700	NaN
108	2023-12-08	18600.0	Put	NDXP 32D8SDDSKETKE|NDX 31	2023-12-06 16:00:00	2809.40	2880.10	2797.80	2835.20	1.0	2794.00	2794.90	2718.10	2776.90	1.0	2801.700	2837.500	2757.950	2806.050	NaN
109	2023-12-15	11700.0	Put	NDX 32DFOI11C50A6|NDX 31	2023-12-06 17:00:00	0.65	0.65	0.65	0.65	15.0	0.05	0.05	0.05	0.05	16.0	0.350	0.350	0.350	0.350	NaN
110	2023-12-15	5900.0	Call	NDX YEBOCKSJJS1A|NDX 31	2023-12-06 17:00:00	9902.80	9996.10	9901.90	9920.00	1.0	9888.50	9899.50	9817.10	9870.20	1.0	9895.650	9947.800	9859.500	9895.100	NaN
111	2023-12-15	17975.0	Put	NDX 32DFOKB2PXVU6|NDX 31	2023-12-06 17:00:00	2166.80	2233.20	2155.80	2192.70	1.0	2152.00	2152.90	2060.60	2134.50	1.0	2159.400	2193.050	2108.200	2163.600	NaN
112	2023-12-15	16125.0	Call	NDX YEBOEMLK8V3I|NDX 31	2023-12-06 17:00:00	53.00	61.60	52.80	53.70	7.0	50.90	53.40	44.90	52.20	6.0	51.950	57.500	48.850	52.950	NaN
113	2024-09-20	18500.0	Put	NDX 32L3DO7RUF0KU|NDX 31	2023-12-06 17:00:00	2326.00	2396.40	2316.60	2392.80	1.0	2303.60	2304.00	2230.20	2230.20	1.0	2314.800	2350.200	2273.400	2311.500	NaN
114	2024-03-15	16975.0	Put	NDX 32FXA8ORP5U26|NDX 31	2023-12-06 17:00:00	1143.40	1226.90	1134.80	1155.20	1.0	1132.30	1133.00	1065.00	1104.00	1.0	1137.850	1179.950	1099.900	1129.600	NaN
115	2023-12-08	15820.0	Call	NDXP YE4S8488I3YM|NDX 31	2023-12-06 16:00:00	78.70	88.10	78.00	80.90	1.0	74.90	79.60	69.50	77.10	1.0	79.010	79.010	79.010	79.010	1.0
116	2023-12-08	14720.0	Put	NDXP 32D8SDJP8V3WU|NDX 31	2023-12-06 16:00:00	1.10	1.15	1.00	1.15	17.0	0.50	0.65	0.45	0.65	15.0	0.800	0.900	0.725	0.900	NaN
117	2023-12-08	17000.0	Call	NDXP YE4S7X1F0KZY|NDX 31	2023-12-06 16:00:00	0.65	0.80	0.65	0.70	3.0	0.20	0.30	0.15	0.30	16.0	0.425	0.550	0.400	0.500	NaN
