
expiry	strike	type	symbol	time	askclose	askhigh	asklow	askopen	asksize	bidclose	bidhigh	bidlow	bidopen	bidsize	close	high	low	open	volume
0	2024-06-21	9900.0	Put	NDX 32ILRZP39FKQ6|NDX 31	2023-12-15 17:00:00	25.70	34.0	25.20	26.40	5.0	22.30	22.40	13.90	21.80	4.0	24.000	28.200	19.550	24.100	NaN
1	2024-06-21	17700.0	Call	NDX YJHRU9GYJV72|NDX 31	2023-12-15 17:00:00	513.80	551.3	511.90	515.00	1.0	504.90	508.20	470.90	501.00	11.0	509.350	529.750	491.400	508.000	NaN
2	2024-03-15	10100.0	Put	NDX 32FXA6J91UB3I|NDX 31	2023-12-15 17:00:00	7.40	20.0	7.40	7.70	4.0	5.90	6.30	0.05	5.00	8.0	6.650	13.150	3.725	6.350	NaN
3	2023-12-22	13700.0	Call	NDXP YEIKH8PMH60E|NDX 31	2023-12-15 16:00:00	2933.40	3028.0	2928.60	3020.80	1.0	2912.40	2921.10	2821.50	2821.50	1.0	2922.900	2974.550	2875.050	2921.150	NaN
4	2024-09-20	17800.0	Call	NDX YLZDIRRHGUUM|NDX 31	2023-12-15 17:00:00	775.90	804.7	765.50	771.40	2.0	755.60	761.10	720.00	745.00	2.0	765.750	782.900	742.750	758.200	NaN
5	2023-12-22	15140.0	Call	NDXP YEIKHF1CPWUM|NDX 31	2023-12-15 16:00:00	1496.20	1592.0	1491.80	1585.90	1.0	1475.10	1484.30	1386.80	1386.80	1.0	1485.650	1538.150	1439.300	1486.350	NaN
6	2023-12-22	14840.0	Put	NDXP 32DMKMUVLDOR2|NDX 31	2023-12-15 16:00:00	1.80	20.0	1.55	1.80	8.0	0.65	1.00	0.05	0.50	8.0	1.225	10.500	0.800	1.150	NaN
7	2023-12-22	12875.0	Call	NDXP YEIKIV894CQ6|NDX 31	2023-12-15 16:00:00	3757.10	3852.0	3752.50	3845.50	1.0	3736.20	3744.80	3645.70	3645.70	1.0	3746.650	3798.400	3699.100	3745.600	NaN
8	2023-12-22	14125.0	Put	NDXP 32DMKOGY6KJU6|NDX 31	2023-12-15 16:00:00	1.15	20.0	0.90	1.10	7.0	0.05	0.25	0.05	0.05	5.0	0.600	10.125	0.475	0.575	NaN
9	2023-12-22	19275.0	Call	NDXP YEIKJOMP2GRY|NDX 31	2023-12-15 16:00:00	0.70	20.0	0.55	0.75	9.0	NaN	NaN	NaN	NaN	NaN	0.700	20.000	0.550	0.750	NaN
10	2024-03-15	19200.0	Put	NDX 32FXA6JO3MRLA|NDX 31	2023-12-15 17:00:00	2373.20	2466.0	2364.70	2465.40	1.0	2353.00	2357.70	2254.40	2267.60	1.0	2363.100	2411.850	2309.550	2366.500	NaN
11	2024-03-15	14375.0	Put	NDX 32FXA8CTPFLNY|NDX 31	2023-12-15 17:00:00	72.70	79.8	71.40	72.90	4.0	68.70	69.80	60.00	68.20	12.0	70.700	74.800	65.700	70.550	NaN
12	2024-03-15	13725.0	Call	NDX YGTA2TV0886M|NDX 31	2023-12-15 17:00:00	3108.00	3206.2	3103.40	3195.60	1.0	3088.20	3096.70	3002.80	3016.70	1.0	3098.100	3151.450	3053.100	3106.150	NaN
13	2023-12-22	16050.0	Call	NDXP YEIKHFGEIDCE|NDX 31	2023-12-15 16:00:00	593.70	632.9	589.10	624.30	1.0	575.90	582.80	544.90	544.90	1.0	584.800	607.850	567.000	584.600	NaN
14	2023-12-22	15750.0	Put	NDXP 32DMKMVAN658U|NDX 31	2023-12-15 16:00:00	5.10	20.0	4.90	5.40	8.0	3.70	4.30	0.05	3.70	7.0	4.400	12.150	2.475	4.550	NaN
15	2024-03-15	14500.0	Call	NDX YGTA13H4J7VY|NDX 31	2023-12-15 17:00:00	2376.40	2471.5	2372.00	2463.00	1.0	2357.20	2365.40	2263.70	2264.30	1.0	2366.800	2418.450	2317.850	2363.650	NaN
16	2024-03-15	17500.0	Put	NDX 32FXA6JLAF2R2|NDX 31	2023-12-15 17:00:00	910.10	1004.5	904.90	1004.50	1.0	896.70	900.20	800.20	805.10	1.0	903.400	952.350	852.550	904.800	NaN
17	2024-09-20	13400.0	Put	NDX 32L3DO7JERY26|NDX 31	2023-12-15 17:00:00	220.20	221.1	214.80	220.90	10.0	207.20	208.60	200.00	200.90	10.0	213.700	214.850	207.400	210.900	NaN
18	2024-09-20	10400.0	Call	NDX YLZDIRF8W372|NDX 31	2023-12-15 17:00:00	6616.20	6710.0	6610.00	6697.70	1.0	6588.60	6599.50	6498.80	6498.80	1.0	6602.400	6654.750	6554.400	6598.250	NaN
19	2023-12-22	15880.0	Call	NDXP YEIKHFDLAOI6|NDX 31	2023-12-15 16:00:00	760.90	797.7	757.10	790.10	1.0	740.60	749.30	710.50	711.20	1.0	750.750	773.500	733.800	750.650	NaN
20	2023-12-22	15075.0	Put	NDXP 32DMKOLBAMIR2|NDX 31	2023-12-15 16:00:00	2.20	20.0	1.90	2.25	9.0	1.00	1.50	0.05	0.90	8.0	1.600	10.750	0.975	1.575	NaN
21	2024-06-21	11600.0	Put	NDX 32ILRZP62N9KE|NDX 31	2023-12-15 17:00:00	53.10	62.0	52.50	53.50	1.0	48.40	49.00	42.00	48.00	1.0	50.750	55.500	47.250	50.750	NaN
22	2023-12-22	18325.0	Call	NDXP YEIKJK9L0HV2|NDX 31	2023-12-15 16:00:00	1.00	20.0	0.80	1.00	8.0	0.05	0.15	0.05	0.05	2.0	0.525	10.075	0.425	0.525	NaN
23	2024-06-21	8600.0	Call	NDX YJHRU91WREPA|NDX 31	2023-12-15 17:00:00	8221.00	8314.1	8215.70	8304.50	1.0	8199.80	8209.20	8106.80	8108.30	1.0	8210.400	8261.650	8161.250	8206.400	NaN
24	2023-12-22	12400.0	Put	NDXP 32DMKMOMOCMR2|NDX 31	2023-12-15 16:00:00	0.65	20.0	0.50	0.65	7.0	NaN	NaN	NaN	NaN	NaN	0.650	20.000	0.500	0.650	NaN
25	2024-06-21	19000.0	Put	NDX 32ILRZOQ16XXQ|NDX 31	2023-12-15 17:00:00	2077.20	2171.1	2068.00	2170.10	1.0	2058.90	2063.10	1965.50	1972.60	1.0	2068.050	2117.100	2016.750	2071.350	NaN
26	2024-03-15	14675.0	Call	NDX YGTA2Y84A73I|NDX 31	2023-12-15 17:00:00	2214.60	2309.6	2210.20	2301.00	1.0	2195.80	2203.90	2101.90	2102.80	1.0	2205.200	2256.750	2156.050	2201.900	NaN
27	2024-03-15	13425.0	Put	NDX 32FXA88GLDMR2|NDX 31	2023-12-15 17:00:00	38.30	48.0	37.70	38.80	4.0	35.40	36.10	29.20	34.90	14.0	36.850	42.050	33.450	36.850	NaN
