
expiry	strike	type	symbol	time	askclose	askhigh	asklow	askopen	asksize	bidclose	bidhigh	bidlow	bidopen	bidsize	close	high	low	open	volume
12	2023-12-22	16310.0	Put	NDXP 32DMKMVJWKW0E|NDX 31	2023-12-21 16:00:00	1.15	1.70	1.05	1.65	6.0	0.60	0.90	0.55	0.85	10.0	0.875	1.300	0.800	1.250	NaN
13	2024-03-15	10000.0	Put	NDX 32FXA6ISIL4HA|NDX 31	2023-12-21 17:00:00	6.70	7.10	6.70	6.90	5.0	5.20	5.20	4.40	4.90	5.0	5.950	6.150	5.550	5.900	NaN
14	2024-03-15	16300.0	Put	NDX 32FXA6JJAZ25Q|NDX 31	2023-12-21 17:00:00	323.70	331.20	321.30	324.00	19.0	317.70	320.30	310.90	315.90	20.0	320.700	325.750	316.100	319.950	NaN
15	2024-06-21	9600.0	Put	NDX 32ILRZP2RKKKU|NDX 31	2023-12-21 17:00:00	23.10	23.70	22.80	23.70	3.0	19.30	19.60	11.00	18.50	4.0	21.200	21.650	16.900	21.100	NaN
16	2024-06-21	18275.0	Put	NDX 32ILS20L8IVZI|NDX 31	2023-12-21 17:00:00	1471.90	1541.20	1467.50	1540.50	1.0	1459.20	1463.50	1379.30	1379.30	2.0	1465.550	1502.350	1423.400	1459.900	NaN
17	2023-12-22	16300.0	Put	NDXP 32DMKMOT4JOOE|NDX 31	2023-12-21 16:00:00	1.10	1.65	1.00	1.65	7.0	0.55	0.90	0.40	0.85	11.0	0.850	0.850	0.850	0.850	1.0
18	2024-06-21	18375.0	Put	NDX 32ILS211RWCXA|NDX 31	2023-12-21 17:00:00	1538.70	1608.00	1534.40	1607.20	3.0	1525.80	1530.10	1446.00	1446.00	3.0	1532.250	1569.050	1490.200	1526.600	NaN
19	2024-03-15	13375.0	Call	NDX YGTA2S94F2WE|NDX 31	2023-12-21 17:00:00	3566.90	3644.90	3562.40	3644.90	1.0	3550.70	3555.80	3476.80	3482.50	1.0	3558.800	3600.350	3519.600	3563.700	NaN
20	2023-12-22	17140.0	Call	NDXP YEIKHFYFGUQ6|NDX 31	2023-12-21 16:00:00	1.25	1.90	0.90	1.90	7.0	0.70	1.10	0.55	1.10	5.0	0.975	1.500	0.725	1.500	NaN
21	2024-03-15	14725.0	Put	NDX 32FXA8EFL8QY6|NDX 31	2023-12-21 17:00:00	92.20	98.40	91.50	92.50	14.0	89.60	89.80	82.30	88.50	14.0	90.900	94.100	86.900	90.500	NaN
22	2023-12-22	18525.0	Call	NDXP YEIKJL6NRFQM|NDX 31	2023-12-21 16:00:00	0.25	0.40	0.25	0.35	7.0	NaN	NaN	NaN	NaN	NaN	0.250	0.400	0.250	0.350	NaN
23	2023-12-22	14875.0	Put	NDXP 32DMKOKE7VKVI|NDX 31	2023-12-21 16:00:00	0.35	0.60	0.35	0.60	7.0	0.05	0.05	0.05	0.05	1.0	0.200	0.325	0.200	0.325	NaN
24	2024-06-21	15700.0	Call	NDX YJHRU9DNH67I|NDX 31	2023-12-21 17:00:00	1833.60	1913.10	1830.40	1840.80	1.0	1820.80	1825.80	1751.30	1819.80	1.0	1827.200	1869.450	1790.850	1830.300	NaN
25	2024-03-15	19900.0	Call	NDX YGTA13Q21AJY|NDX 31	2023-12-21 17:00:00	10.70	11.50	10.70	11.10	5.0	9.40	9.40	8.90	9.10	6.0	10.050	10.450	9.800	10.100	NaN
26	2024-03-15	19475.0	Put	NDX 32FXA9095ILIM|NDX 31	2023-12-21 17:00:00	2520.40	2594.10	2515.20	2581.80	1.0	2504.00	2508.50	2423.50	2423.50	1.0	2512.200	2551.300	2469.350	2502.650	NaN
27	2023-12-22	16230.0	Call	NDXP YEIKHFJDOE8E|NDX 31	2023-12-21 16:00:00	530.10	575.90	526.80	568.00	1.0	512.30	517.50	478.00	490.80	1.0	521.200	546.700	502.400	529.400	NaN
28	2023-12-22	15570.0	Put	NDXP 32DMKMV7O04CU|NDX 31	2023-12-21 16:00:00	0.55	0.90	0.55	0.90	5.0	0.05	0.20	0.05	0.15	7.0	0.300	0.550	0.300	0.525	NaN
29	2024-06-21	16250.0	Call	NDX YJHRUG4FIDJI|NDX 31	2023-12-21 17:00:00	1432.10	1511.60	1429.20	1441.00	1.0	1420.50	1424.90	1349.60	1417.00	1.0	1426.300	1468.250	1389.400	1429.000	NaN
30	2024-03-15	18450.0	Put	NDX 32FXA6R9H3W26|NDX 31	2023-12-21 17:00:00	1571.10	1644.40	1565.80	1637.80	1.0	1556.40	1560.30	1475.90	1477.20	1.0	1563.750	1602.350	1520.850	1557.500	NaN
31	2024-09-20	10700.0	Call	NDX YLZDIRFQR3CE|NDX 31	2023-12-21 17:00:00	6455.50	6532.80	6450.30	6528.30	1.0	6434.20	6440.50	6361.10	6371.90	1.0	6444.850	6486.650	6405.700	6450.100	NaN
32	2023-12-22	15500.0	Call	NDXP YEIKH8SLN6WE|NDX 31	2023-12-21 16:00:00	1259.20	1362.50	1255.80	1356.00	1.0	1242.10	1246.40	1162.50	1162.50	1.0	1250.650	1304.450	1209.150	1259.250	NaN
33	2024-06-21	14175.0	Call	NDX YJHRW1RYWS4U|NDX 31	2023-12-21 17:00:00	3092.80	3175.40	3089.10	3175.40	1.0	3077.70	3081.40	3016.00	3016.00	1.0	3085.250	3128.400	3052.550	3095.700	NaN
34	2024-03-15	18825.0	Call	NDX YGTA3HAGB81A|NDX 31	2023-12-21 17:00:00	47.20	48.00	46.90	47.60	3.0	45.10	45.10	44.20	44.60	10.0	46.150	46.550	45.550	46.100	NaN
35	2024-03-15	15675.0	Put	NDX 32FXA8ISPAPV2|NDX 31	2023-12-21 17:00:00	193.80	199.50	192.90	194.30	19.0	190.40	191.40	183.40	188.90	3.0	192.100	195.450	188.150	191.600	NaN
36	2023-12-22	15320.0	Call	NDXP YEIKHF4BVXQM|NDX 31	2023-12-21 16:00:00	1438.90	1543.70	1435.50	1536.00	1.0	1421.80	1425.80	1343.70	1343.70	1.0	1430.350	1484.750	1389.600	1439.850	NaN
37	2024-03-15	12425.0	Call	NDX YGTA2NW0D3ZI|NDX 31	2023-12-21 17:00:00	4488.60	4568.10	4484.70	4568.10	1.0	4472.60	4478.00	4398.50	4408.60	1.0	4480.600	4523.050	4441.600	4488.350	NaN
38	2023-12-22	17220.0	Put	NDXP 32DMKMVYYDCI6|NDX 31	2023-12-21 16:00:00	478.30	505.60	474.30	482.30	1.0	460.40	464.60	410.60	446.20	1.0	469.350	485.100	442.450	464.250	NaN
39	2024-06-21	15300.0	Put	NDX 32ILRZPC6XNE6|NDX 31	2023-12-21 17:00:00	337.60	342.60	335.70	336.50	18.0	332.20	333.00	324.60	327.70	2.0	334.900	337.800	330.150	332.100	NaN
40	2023-12-22	14975.0	Call	NDXP YEIKJ4VJZ8FI|NDX 31	2023-12-21 16:00:00	1783.50	1883.20	1780.00	1880.00	1.0	1766.30	1770.60	1683.10	1684.50	1.0	1774.900	1826.900	1731.550	1782.250	NaN
41	2023-12-22	15825.0	Put	NDXP 32DMKOORBXJSE|NDX 31	2023-12-21 16:00:00	0.50	0.75	0.50	0.60	1.0	0.20	0.30	0.05	0.30	6.0	0.350	0.525	0.275	0.450	NaN
42	2024-06-21	12300.0	Call	NDX YJHRU9811SJ2|NDX 31	2023-12-21 17:00:00	4803.50	4880.50	4799.50	4880.50	1.0	4787.80	4793.60	4712.30	4718.60	1.0	4795.650	4837.050	4755.900	4799.550	NaN
43	2023-12-22	16570.0	Call	NDXP YEIKHFP03RWU|NDX 31	2023-12-21 16:00:00	197.10	206.00	189.00	206.00	1.0	180.60	192.40	177.10	187.30	1.0	188.850	199.200	183.050	196.650	NaN
44	2023-12-22	14830.0	Put	NDXP 32DMKMUVFFCPA|NDX 31	2023-12-21 16:00:00	0.35	0.60	0.35	0.60	6.0	0.05	0.05	0.05	0.05	1.0	0.200	0.325	0.200	0.325	NaN
45	2024-03-15	14850.0	Call	NDX YGTA19MQHKWE|NDX 31	2023-12-21 17:00:00	2174.50	2256.90	2171.00	2255.50	1.0	2159.50	2164.70	2086.80	2099.00	1.0	2167.000	2210.800	2128.900	2177.250	NaN
46	2024-03-15	15150.0	Put	NDX 32FXA6PQWDFRI|NDX 31	2023-12-21 17:00:00	127.50	131.70	126.70	127.90	4.0	124.40	125.10	117.50	123.40	15.0	125.950	128.400	122.100	125.650	NaN
47	2024-03-15	13800.0	Put	NDX 32FXA6JF64OXA|NDX 31	2023-12-21 17:00:00	48.20	48.70	47.90	48.00	5.0	46.20	46.20	45.30	45.30	10.0	47.200	47.450	46.600	46.650	NaN
48	2024-03-15	10800.0	Call	NDX YGTA13B08U26|NDX 31	2023-12-21 17:00:00	6080.90	6161.70	6076.30	6161.70	1.0	6064.00	6069.30	5989.60	6000.20	1.0	6072.450	6115.500	6032.950	6080.950	NaN
49	2024-06-21	17725.0	Call	NDX YJHRWI32OZFY|NDX 31	2023-12-21 17:00:00	586.60	605.00	584.60	590.30	11.0	578.00	580.20	564.40	577.50	2.0	582.300	592.600	574.500	583.900	NaN
50	2024-09-20	14100.0	Call	NDX YLZDIRLD6H0U|NDX 31	2023-12-21 17:00:00	3412.20	3489.00	3407.20	3489.00	1.0	3392.10	3397.70	3327.20	3327.20	1.0	3402.150	3443.350	3367.200	3408.100	NaN
51	2023-12-22	18900.0	Call	NDXP YEIKH8Y82KKU|NDX 31	2023-12-21 16:00:00	0.40	2.05	0.30	0.35	2.0	NaN	NaN	NaN	NaN	NaN	0.400	2.050	0.300	0.350	NaN
52	2024-06-21	16475.0	Put	NDX 32ILS1SBJSF3I|NDX 31	2023-12-21 17:00:00	614.50	629.10	612.10	614.70	4.0	607.10	609.90	588.60	602.60	3.0	610.800	619.500	600.350	608.650	NaN
53	2024-03-15	11000.0	Call	NDX YGTA12UYSIFI|NDX 31	2023-12-21 17:00:00	5884.50	5965.80	5879.90	5962.10	1.0	5867.60	5872.70	5797.50	5809.80	1.0	5876.050	5919.250	5838.700	5885.950	NaN
54	2024-03-15	16625.0	Put	NDX 32FXA8N5TCORY|NDX 31	2023-12-21 17:00:00	423.00	429.90	419.70	420.20	18.0	417.30	419.30	408.10	414.10	5.0	420.150	424.600	413.900	417.150	NaN
55	2024-03-15	17875.0	Call	NDX YGTA3CXC994E|NDX 31	2023-12-21 17:00:00	183.60	189.30	182.80	185.30	4.0	180.80	181.30	174.20	180.40	5.0	182.200	185.300	178.500	182.850	NaN
56	2023-12-22	15660.0	Call	NDXP YEIKHF9YBBF2|NDX 31	2023-12-21 16:00:00	1100.00	1207.70	1095.90	1132.10	1.0	1082.20	1086.30	1007.70	1060.00	1.0	1091.100	1147.000	1051.800	1096.050	NaN
57	2023-12-22	16480.0	Put	NDXP 32DMKMVMPSKUM|NDX 31	2023-12-21 16:00:00	3.30	3.80	3.30	3.70	6.0	2.55	3.00	2.40	2.70	9.0	3.350	3.350	3.350	3.350	5.0
58	2023-12-22	14025.0	Call	NDXP YEIKJ0IFX9IM|NDX 31	2023-12-21 16:00:00	2732.80	2838.10	2729.30	2830.00	1.0	2715.60	2720.10	2638.10	2638.30	1.0	2724.200	2779.100	2683.700	2734.150	NaN
59	2023-12-22	16775.0	Put	NDXP 32DMKOT4FZIPA|NDX 31	2023-12-21 16:00:00	72.20	81.00	67.80	70.50	2.0	65.00	71.50	55.80	65.60	1.0	69.100	69.100	69.100	69.100	1.0
60	2024-03-15	9100.0	Call	NDX YGTA1387157Y|NDX 31	2023-12-21 17:00:00	7753.30	7833.00	7748.60	7832.60	1.0	7736.20	7741.50	7662.50	7678.60	1.0	7744.750	7787.250	7705.550	7755.600	NaN
61	2024-09-20	18800.0	Put	NDX 32L3DO7SCA0Q6|NDX 31	2023-12-21 17:00:00	1890.00	1957.80	1885.80	1949.80	2.0	1871.60	1876.50	1788.00	1788.00	1.0	1880.800	1917.150	1836.900	1868.900	NaN
62	2023-12-22	14750.0	Call	NDXP YEIKHEUWIUXA|NDX 31	2023-12-21 16:00:00	2008.20	2112.60	2004.80	2106.00	1.0	1991.10	1995.70	1912.60	1912.70	1.0	1999.650	2054.150	1958.700	2009.350	NaN
63	2023-12-22	17310.0	Call	NDXP YEIKHG18OJKE|NDX 31	2023-12-21 16:00:00	0.40	0.85	0.40	0.85	5.0	0.05	0.15	0.05	0.15	1.0	0.225	0.500	0.225	0.500	NaN
64	2023-12-22	16650.0	Put	NDXP 32DMKMVPJ09OU|NDX 31	2023-12-21 16:00:00	21.10	31.10	20.60	22.00	4.0	19.50	21.90	7.80	20.00	4.0	20.300	26.500	14.200	21.000	NaN
65	2024-06-21	16950.0	Put	NDX 32ILRZWF7JMDQ|NDX 31	2023-12-21 17:00:00	781.20	794.00	777.20	779.40	2.0	772.20	775.20	753.60	766.60	6.0	776.700	784.600	765.400	773.000	NaN
66	2024-03-15	18150.0	Call	NDX YGTA1B5B8172|NDX 31	2023-12-21 17:00:00	125.50	127.30	125.00	126.70	23.0	122.20	123.50	121.10	122.90	22.0	123.850	125.400	123.050	124.800	NaN
67	2024-03-15	18200.0	Call	NDX YGTA13N8TLPQ|NDX 31	2023-12-21 17:00:00	116.90	124.10	116.40	118.10	4.0	114.30	114.90	108.00	114.00	13.0	115.600	119.500	112.200	116.050	NaN
68	2024-06-21	15525.0	Put	NDX 32ILS1NYFQG6M|NDX 31	2023-12-21 17:00:00	378.70	382.20	377.00	377.00	2.0	373.00	374.40	364.80	371.20	4.0	375.850	378.300	370.900	374.100	NaN
69	2023-12-22	19700.0	Put	NDXP 32DMKMOYQZ2CU|NDX 31	2023-12-21 16:00:00	2956.40	3034.00	2951.40	3033.90	1.0	2939.10	2942.60	2834.00	2842.00	1.0	2947.750	2988.300	2892.700	2937.950	NaN
70	2024-06-21	18675.0	Call	NDX YJHRWMG6QYCU|NDX 31	2023-12-21 17:00:00	269.60	275.10	268.40	273.00	11.0	264.00	264.70	257.20	263.40	4.0	266.800	269.900	262.800	268.200	NaN
71	2024-09-20	9700.0	Put	NDX 32L3DO7DAHK8E|NDX 31	2023-12-21 17:00:00	47.80	52.50	47.30	49.20	3.0	42.00	42.50	36.40	40.20	3.0	44.900	47.500	41.850	44.700	NaN
72	2024-03-15	17575.0	Put	NDX 32FXA8RIXENOU|NDX 31	2023-12-21 17:00:00	894.20	908.50	890.50	902.90	1.0	883.60	887.00	863.70	864.40	1.0	888.900	897.750	877.100	883.650	NaN
73	2024-03-15	16925.0	Call	NDX YGTA38K87A7I|NDX 31	2023-12-21 17:00:00	561.80	581.30	558.50	565.20	6.0	555.10	557.10	540.00	555.60	4.0	558.450	569.200	549.250	560.400	NaN
74	2023-12-22	15740.0	Put	NDXP 32DMKMVAH7T72|NDX 31	2023-12-21 16:00:00	0.65	1.00	0.65	1.00	6.0	0.15	0.25	0.05	0.25	6.0	0.400	0.625	0.350	0.625	NaN
75	2024-09-20	16100.0	Put	NDX 32L3DO7NVIZE6|NDX 31	2023-12-21 17:00:00	679.40	691.60	677.10	678.50	20.0	667.20	669.60	649.80	661.50	20.0	673.300	680.600	663.450	670.000	NaN
76	2023-12-22	16525.0	Put	NDXP 32DMKORZ3JUCU|NDX 31	2023-12-21 16:00:00	5.00	8.00	5.00	5.70	2.0	4.20	4.90	4.10	4.50	9.0	4.600	5.300	4.600	5.300	4.0
77	2023-12-22	16875.0	Call	NDXP YEIKJDLS369A|NDX 31	2023-12-21 16:00:00	16.00	25.50	15.60	18.30	3.0	14.60	17.00	6.00	16.40	9.0	15.300	21.250	10.800	17.350	NaN
78	2024-03-15	8500.0	Call	NDX YGTA1377B4XA|NDX 31	2023-12-21 17:00:00	8344.00	8423.80	8339.50	8423.80	1.0	8327.10	8332.40	8253.30	8269.40	1.0	8335.550	8378.100	8296.400	8346.600	NaN
79	2024-06-21	19100.0	Call	NDX YJHRU9J9WJVY|NDX 31	2023-12-21 17:00:00	182.60	188.40	181.50	186.00	21.0	177.20	179.90	172.30	175.50	20.0	179.900	184.150	176.900	180.750	NaN
80	2023-12-22	13200.0	Call	NDXP YEIKH8OSPHRI|NDX 31	2023-12-21 16:00:00	3556.90	3668.30	3553.50	3647.00	1.0	3539.60	3544.60	3456.00	3466.30	1.0	3548.250	3606.450	3504.750	3556.650	NaN
81	2023-12-22	15090.0	Call	NDXP YEIKHF0IY8LQ|NDX 31	2023-12-21 16:00:00	1669.30	1770.60	1665.20	1766.00	1.0	1651.50	1655.80	1570.60	1573.30	1.0	1660.400	1713.200	1617.900	1669.650	NaN
82	2023-12-22	17650.0	Call	NDXP YEIKHG6V3X8U|NDX 31	2023-12-21 16:00:00	0.30	0.50	0.30	0.50	7.0	0.05	0.05	0.05	0.05	1.0	0.175	0.275	0.175	0.275	NaN
83	2023-12-22	14150.0	Put	NDXP 32DMKMUK6KLCE|NDX 31	2023-12-21 16:00:00	0.30	0.50	0.30	0.40	8.0	0.05	0.05	0.05	0.05	1.0	0.175	0.275	0.175	0.225	NaN
84	2023-12-22	16710.0	Put	NDXP 32DMKMVQIQ9ZI|NDX 31	2023-12-21 16:00:00	39.10	49.70	38.40	39.80	2.0	37.10	40.60	28.80	37.40	3.0	41.260	41.260	41.260	41.260	1.0
85	2024-06-21	13600.0	Put	NDX 32ILRZP9DPYJY|NDX 31	2023-12-21 17:00:00	140.70	145.70	139.70	142.80	16.0	135.60	136.80	129.60	133.80	16.0	138.150	141.250	134.650	138.300	NaN
86	2024-03-15	17600.0	Call	NDX YGTA13M93LF2|NDX 31	2023-12-21 17:00:00	263.30	269.50	261.50	266.20	2.0	257.40	260.30	251.00	259.50	22.0	260.350	264.900	256.250	262.850	NaN
87	2024-06-21	17025.0	Call	NDX YJHRWEVB2OVI|NDX 31	2023-12-21 17:00:00	938.80	969.90	936.10	944.30	5.0	928.70	932.40	903.90	928.60	5.0	933.750	951.150	920.000	936.450	NaN
88	2024-06-21	14575.0	Put	NDX 32ILS1JLBOH9Q|NDX 31	2023-12-21 17:00:00	231.90	237.00	230.70	232.40	20.0	225.80	227.70	219.50	223.70	19.0	228.850	232.350	225.100	228.050	NaN
89	2024-03-15	17325.0	Put	NDX 32FXA8QDKYZCE|NDX 31	2023-12-21 17:00:00	741.40	757.10	737.40	739.60	2.0	732.00	736.30	714.40	728.40	3.0	736.700	746.700	725.900	734.000	NaN
90	2024-03-15	17175.0	Call	NDX YGTA39PKMYJY|NDX 31	2023-12-21 17:00:00	433.50	449.50	430.80	436.60	5.0	425.80	429.60	415.90	427.70	5.0	429.650	439.550	423.350	432.150	NaN
91	2023-12-22	16740.0	Call	NDXP YEIKHFRTBGR2|NDX 31	2023-12-21 16:00:00	62.90	78.00	61.20	67.40	1.0	60.70	66.60	53.60	64.60	2.0	61.800	61.800	61.700	61.700	2.0
92	2024-03-15	16500.0	Put	NDX 32FXA6JJMVQ9A|NDX 31	2023-12-21 17:00:00	381.60	385.30	378.80	379.20	20.0	376.20	378.10	367.40	373.30	5.0	378.900	381.700	373.100	376.250	NaN
93	2023-12-22	15925.0	Call	NDXP YEIKJ98O17CE|NDX 31	2023-12-21 16:00:00	835.20	874.90	831.20	872.00	1.0	817.50	821.90	783.10	795.00	1.0	826.350	848.400	807.150	833.500	NaN
94	2023-12-22	17475.0	Put	NDXP 32DMKOWC7LT9Q|NDX 31	2023-12-21 16:00:00	732.70	760.60	728.40	756.00	1.0	715.40	718.80	676.20	678.00	1.0	724.050	739.700	702.300	717.000	NaN
95	2024-06-21	11900.0	Put	NDX 32ILRZP6KI9PQ|NDX 31	2023-12-21 17:00:00	61.70	67.60	61.20	64.50	11.0	57.80	58.20	51.50	55.50	11.0	59.750	62.900	56.350	60.000	NaN
96	2024-03-15	16100.0	Put	NDX 32FXA6JIZ2E26|NDX 31	2023-12-21 17:00:00	274.10	280.40	272.60	273.10	20.0	270.40	271.90	262.20	268.60	21.0	272.250	276.150	267.400	270.850	NaN
97	2024-03-15	15900.0	Call	NDX YGTA13JFVWKU|NDX 31	2023-12-21 17:00:00	1268.30	1348.00	1265.60	1297.00	3.0	1255.80	1260.60	1185.90	1236.90	2.0	1262.050	1304.300	1225.750	1266.950	NaN
98	2024-06-21	11700.0	Call	NDX YJHRU971BS8E|NDX 31	2023-12-21 17:00:00	5369.40	5449.80	5365.40	5446.20	1.0	5353.60	5358.70	5280.80	5293.10	1.0	5361.500	5404.250	5323.100	5369.650	NaN
99	2024-09-20	15800.0	Call	NDX YLZDIRO6E5V2|NDX 31	2023-12-21 17:00:00	2078.90	2154.10	2074.90	2094.90	2.0	2060.90	2066.10	1991.90	2057.10	1.0	2069.900	2110.100	2033.400	2076.000	NaN
100	2023-12-22	15830.0	Call	NDXP YEIKHFCRJ09A|NDX 31	2023-12-21 16:00:00	929.40	1030.80	926.10	962.30	1.0	912.40	916.40	829.00	890.20	1.0	920.900	973.600	877.550	926.250	NaN
101	2023-12-22	15970.0	Put	NDXP 32DMKMVEA5IBY|NDX 31	2023-12-21 16:00:00	0.75	1.10	0.75	1.10	4.0	0.25	0.35	0.15	0.35	6.0	0.500	0.725	0.450	0.725	NaN
102	2024-06-21	15850.0	Call	NDX YJHRUFXTCZKE|NDX 31	2023-12-21 17:00:00	1720.60	1799.90	1717.50	1727.40	1.0	1708.10	1712.90	1637.80	1706.40	1.0	1714.350	1756.400	1677.650	1716.900	NaN
103	2024-03-15	18850.0	Put	NDX 32FXA6RG39A1A|NDX 31	2023-12-21 17:00:00	1929.90	2001.60	1925.00	1989.40	1.0	1914.60	1918.60	1833.80	1833.80	1.0	1922.250	1960.100	1879.400	1911.600	NaN
104	2023-12-22	18000.0	Call	NDXP YEIKH85Y1HAM|NDX 31	2023-12-21 16:00:00	0.30	0.40	0.30	0.40	8.0	0.05	0.05	0.05	0.05	7.0	0.175	0.225	0.175	0.225	NaN
105	2023-12-22	12900.0	Put	NDXP 32DMKMONI4AZY|NDX 31	2023-12-21 16:00:00	1.75	20.00	0.50	9.10	1.0	NaN	NaN	NaN	NaN	NaN	1.750	20.000	0.500	9.100	NaN
106	2024-03-15	18275.0	Put	NDX 32FXA8UQP0Y9A|NDX 31	2023-12-21 17:00:00	1421.50	1488.70	1416.20	1488.00	1.0	1407.40	1411.30	1326.80	1326.80	1.0	1414.450	1450.000	1371.500	1407.400	NaN
107	2023-12-22	11500.0	Call	NDXP YEIKH8LZHSXA|NDX 31	2023-12-21 16:00:00	5255.90	5365.80	5252.40	5345.90	1.0	5239.20	5243.50	5150.60	5165.20	1.0	5247.550	5304.650	5201.500	5255.550	NaN
108	2024-06-21	17975.0	Call	NDX YJHRWJ8F4NSE|NDX 31	2023-12-21 17:00:00	485.50	500.30	483.60	489.00	12.0	477.90	479.70	464.70	477.60	1.0	481.700	490.000	474.150	483.300	NaN
109	2024-09-20	16500.0	Put	NDX 32L3DO7OJCBLA|NDX 31	2023-12-21 17:00:00	794.90	806.00	792.60	794.00	2.0	782.80	785.80	766.50	775.80	4.0	788.850	795.900	779.550	784.900	NaN
110	2024-03-15	16225.0	Call	NDX YGTA35CGKZN2|NDX 31	2023-12-21 17:00:00	1018.20	1101.00	1015.80	1052.80	1.0	1007.30	1011.90	938.90	980.80	2.0	1012.750	1056.450	977.350	1016.800	NaN
111	2023-12-22	14920.0	Call	NDXP YEIKHEXPQJRI|NDX 31	2023-12-21 16:00:00	1838.40	1943.80	1835.00	1936.00	1.0	1821.30	1825.00	1743.50	1743.90	1.0	1829.850	1884.400	1789.250	1839.950	NaN
112	2023-12-22	15060.0	Put	NDXP 32DMKMUZ8D1U6|NDX 31	2023-12-21 16:00:00	0.35	0.65	0.35	0.65	5.0	0.05	0.05	0.05	0.05	1.0	0.200	0.350	0.200	0.350	NaN
113	2023-12-22	12375.0	Call	NDXP YEIKISXK901A|NDX 31	2023-12-21 16:00:00	4381.40	4488.00	4377.90	4471.40	1.0	4364.10	4369.20	4275.90	4290.70	1.0	4372.750	4428.600	4326.900	4381.050	NaN
114	2023-12-22	18775.0	Call	NDXP YEIKJMC07432|NDX 31	2023-12-21 16:00:00	0.40	2.10	0.30	0.35	2.0	NaN	NaN	NaN	NaN	NaN	0.400	2.100	0.300	0.350	NaN
115	2024-06-21	19300.0	Put	NDX 32ILRZPIT31DA|NDX 31	2023-12-21 17:00:00	2240.70	2308.00	2235.70	2308.00	1.0	2226.60	2230.60	2146.00	2148.10	1.0	2233.650	2269.300	2190.850	2228.050	NaN
116	2023-12-22	18425.0	Put	NDXP 32DMKP0PBNS6M|NDX 31	2023-12-21 16:00:00	1682.60	1765.60	1677.40	1765.10	1.0	1664.60	1668.00	1565.60	1568.00	1.0	1673.600	1716.800	1621.500	1666.550	NaN
117	2024-06-21	8300.0	Call	NDX YJHRU91EWEJY|NDX 31	2023-12-21 17:00:00	8635.20	8709.20	8630.30	8709.20	1.0	8618.20	8621.40	8542.10	8552.10	1.0	8626.700	8665.300	8586.200	8630.650	NaN
