
expiry	strike	type	symbol	time	askclose	askhigh	asklow	askopen	asksize	bidclose	bidhigh	bidlow	bidopen	bidsize	close	high	low	open	volume
10	2024-06-21	15300.0	Put	NDX 32ILRZPC6XNE6|NDX 31	2023-12-26 17:00:00	305.20	312.70	305.10	305.70	4.0	300.30	301.30	294.50	299.40	3.0	302.750	307.000	299.800	302.550	NaN
11	2024-12-20	18000.0	Put	NDX 32NKZCPAL5X3I|NDX 31	2023-12-26 17:00:00	1470.90	1539.10	1470.00	1509.20	3.0	1448.30	1450.50	1374.60	1409.90	1.0	1459.600	1494.800	1422.300	1459.550	NaN
12	2023-12-29	12425.0	Put	NDXP 32DTGSWP7QU0E|NDX 31	2023-12-26 16:00:00	0.30	0.50	0.25	0.30	8.0	NaN	NaN	NaN	NaN	NaN	0.300	0.500	0.250	0.300	NaN
13	2023-12-29	11550.0	Put	NDXP 32DTGRGXD4UMM|NDX 31	2023-12-26 16:00:00	0.25	0.50	0.25	0.25	8.0	NaN	NaN	NaN	NaN	NaN	0.250	0.500	0.250	0.250	NaN
14	2023-12-29	15575.0	Call	NDXP YEPGNV6YRC6M|NDX 31	2023-12-26 16:00:00	1335.90	1394.70	1333.20	1394.70	1.0	1318.10	1322.60	1246.30	1246.30	1.0	1327.000	1358.650	1289.750	1320.500	NaN
15	2024-09-20	17100.0	Put	NDX 32L3DO7PJ2BVY|NDX 31	2023-12-26 17:00:00	943.00	1025.20	942.70	946.50	2.0	931.00	932.80	854.10	928.90	2.0	937.000	979.000	898.400	937.700	NaN
16	2024-09-20	18800.0	Put	NDX 32L3DO7SCA0Q6|NDX 31	2023-12-26 17:00:00	1790.10	1866.30	1788.50	1866.30	1.0	1773.00	1776.30	1702.30	1702.30	1.0	1781.550	1821.300	1745.400	1784.300	NaN
17	2023-12-29	12500.0	Put	NDXP 32DTGRC70U8XA|NDX 31	2023-12-26 16:00:00	0.30	0.50	0.30	0.30	8.0	NaN	NaN	NaN	NaN	NaN	0.300	0.500	0.300	0.300	NaN
18	2024-06-21	15525.0	Put	NDX 32ILS1NYFQG6M|NDX 31	2023-12-26 17:00:00	343.20	350.40	343.10	343.80	3.0	337.90	339.40	332.40	337.40	23.0	340.550	344.900	337.750	340.600	NaN
19	2023-12-29	15630.0	Call	NDXP YEPGM2TMZLE6|NDX 31	2023-12-26 16:00:00	1281.10	1339.80	1278.30	1339.80	1.0	1263.20	1267.70	1191.40	1191.40	1.0	1272.150	1303.750	1234.850	1265.600	NaN
20	2023-12-29	18600.0	Call	NDXP YEPGLWHWQUJY|NDX 31	2023-12-26 16:00:00	0.30	0.40	0.30	0.30	9.0	NaN	NaN	NaN	NaN	NaN	0.300	0.400	0.300	0.300	NaN
21	2024-06-21	13600.0	Put	NDX 32ILRZP9DPYJY|NDX 31	2023-12-26 17:00:00	126.60	127.00	126.50	126.90	18.0	122.70	123.10	121.60	122.10	19.0	124.650	125.050	124.050	124.500	NaN
22	2023-12-29	15190.0	Put	NDXP 32DTGRILKAOLQ|NDX 31	2023-12-26 16:00:00	1.20	1.40	1.20	1.30	9.0	0.65	0.75	0.45	0.75	9.0	0.925	1.075	0.825	1.025	NaN
23	2023-12-29	11650.0	Call	NDXP YEPGM0ZTEDQM|NDX 31	2023-12-26 16:00:00	5256.30	5323.20	5253.50	5323.20	1.0	5238.60	5242.10	5167.70	5167.70	1.0	5247.450	5282.650	5210.600	5245.450	NaN
24	2023-12-29	14200.0	Put	NDXP 32DTGRC9U1XRI|NDX 31	2023-12-26 16:00:00	0.65	0.65	0.60	0.60	10.0	0.10	0.10	0.05	0.10	7.0	0.375	0.375	0.325	0.350	NaN
25	2024-06-21	11900.0	Put	NDX 32ILRZP6KI9PQ|NDX 31	2023-12-26 17:00:00	54.90	55.10	54.90	55.10	1.0	52.30	52.40	51.50	51.50	4.0	53.600	53.750	53.200	53.300	NaN
26	2024-06-21	11700.0	Call	NDX YJHRU971BS8E|NDX 31	2023-12-26 17:00:00	5505.80	5567.00	5502.20	5567.00	1.0	5488.40	5491.20	5411.20	5411.20	1.0	5497.100	5529.100	5456.700	5489.100	NaN
27	2023-12-29	14950.0	Call	NDXP YEPGM2IE4U1A|NDX 31	2023-12-26 16:00:00	1960.00	2032.30	1957.20	2027.80	1.0	1942.00	1946.00	1856.60	1856.60	1.0	1951.000	1989.150	1906.900	1942.200	NaN
28	2023-12-29	11800.0	Call	NDXP YEPGLW6NW372|NDX 31	2023-12-26 16:00:00	5106.40	5177.80	5103.70	5177.80	1.0	5088.70	5093.20	5008.60	5008.60	1.0	5097.550	5135.500	5056.150	5093.200	NaN
29	2024-12-20	18200.0	Call	NDX YOGZ7A2I8UNI|NDX 31	2023-12-26 17:00:00	1028.90	1096.90	1026.80	1051.60	2.0	1006.30	1007.40	932.50	977.50	2.0	1017.600	1052.150	979.650	1014.550	NaN
30	2024-06-21	8300.0	Call	NDX YJHRU91EWEJY|NDX 31	2023-12-26 17:00:00	8777.80	8846.40	8774.10	8845.40	1.0	8759.90	8763.40	8681.30	8681.30	1.0	8768.850	8804.900	8727.700	8763.350	NaN
31	2023-12-29	15360.0	Put	NDXP 32DTGRIODIDFY|NDX 31	2023-12-26 16:00:00	1.35	1.60	1.35	1.40	9.0	0.80	0.90	0.60	0.90	7.0	1.075	1.250	0.975	1.150	NaN
32	2023-12-29	15900.0	Put	NDXP 32DTGRCCN9MLQ|NDX 31	2023-12-26 16:00:00	1.90	2.05	1.50	2.05	8.0	1.35	1.50	1.35	1.50	8.0	1.500	1.500	1.500	1.500	3.0
33	2024-06-21	15125.0	Call	NDX YJHRW652YR1Q|NDX 31	2023-12-26 17:00:00	2397.60	2468.00	2394.50	2467.00	2.0	2382.40	2385.10	2303.00	2303.10	2.0	2390.000	2426.550	2348.750	2385.050	NaN
34	2023-12-29	11775.0	Call	NDXP YEPGNDQIJGJ2|NDX 31	2023-12-26 16:00:00	5131.40	5189.30	5128.60	5189.30	1.0	5113.70	5117.70	5040.60	5040.60	1.0	5122.550	5153.500	5084.600	5114.950	NaN
35	2023-12-29	15290.0	Call	NDXP YEPGM2O0K7PQ|NDX 31	2023-12-26 16:00:00	1620.40	1679.30	1617.60	1679.30	1.0	1602.40	1606.20	1530.80	1530.80	1.0	1611.400	1642.750	1574.200	1605.050	NaN
36	2023-12-29	16225.0	Put	NDXP 32DTGTE5NYPNY|NDX 31	2023-12-26 16:00:00	3.10	3.30	3.10	3.30	8.0	2.50	2.65	2.50	2.65	6.0	2.800	2.975	2.800	2.975	NaN
37	2023-12-29	15200.0	Call	NDXP YEPGLWCABGVI|NDX 31	2023-12-26 16:00:00	1710.20	1782.40	1707.50	1778.00	1.0	1692.30	1696.90	1616.20	1616.20	1.0	1701.250	1739.650	1661.850	1697.100	NaN
38	2024-12-20	21600.0	Call	NDX YOGZ7A84O8BY|NDX 31	2023-12-26 17:00:00	158.10	159.70	157.80	158.40	3.0	144.80	145.10	143.40	143.40	10.0	151.450	152.400	150.600	150.900	NaN
39	2023-12-29	15120.0	Call	NDXP YEPGM2L7CIVI|NDX 31	2023-12-26 16:00:00	1790.10	1849.00	1787.40	1849.00	1.0	1772.20	1776.50	1700.50	1700.50	1.0	1781.150	1812.750	1743.950	1774.750	NaN
40	2023-12-29	13500.0	Call	NDXP YEPGLW9H3S1A|NDX 31	2023-12-26 16:00:00	3408.20	3475.20	3405.40	3475.20	1.0	3390.20	3394.10	3313.20	3313.20	1.0	3399.200	3434.650	3359.300	3394.200	NaN
41	2024-12-20	19900.0	Call	NDX YOGZ7A5BGJHQ|NDX 31	2023-12-26 17:00:00	430.90	432.20	430.00	430.80	1.0	414.20	415.00	413.20	413.30	10.0	422.550	423.600	421.600	422.050	NaN
42	2024-06-21	10200.0	Put	NDX 32ILRZP3RAKVI|NDX 31	2023-12-26 17:00:00	26.20	26.50	26.20	26.30	4.0	23.40	23.40	23.00	23.30	3.0	24.800	24.950	24.600	24.800	NaN
43	2023-12-29	10775.0	Put	NDXP 32DTGSP4C2KJ2|NDX 31	2023-12-26 16:00:00	1.25	2.25	0.45	0.60	1.0	NaN	NaN	NaN	NaN	NaN	1.250	2.250	0.450	0.600	NaN
44	2023-12-29	17225.0	Call	NDXP YEPGO2RUFLNY|NDX 31	2023-12-26 16:00:00	8.30	8.60	8.10	8.20	7.0	7.50	7.70	7.30	7.50	8.0	7.900	8.150	7.700	7.850	NaN
45	2023-12-29	15530.0	Put	NDXP 32DTGRIR6Q2A6|NDX 31	2023-12-26 16:00:00	1.45	1.75	1.45	1.55	8.0	0.95	1.05	0.70	1.05	7.0	1.200	1.400	1.075	1.300	NaN
46	2024-03-15	7000.0	Put	NDX 32FXA6ITI8ZM6|NDX 31	2023-12-26 17:00:00	1.15	2.35	1.15	1.15	5.0	0.30	0.30	0.10	0.30	5.0	0.725	1.325	0.625	0.725	NaN
47	2024-03-15	14325.0	Call	NDX YGTA2WM8H1TA|NDX 31	2023-12-26 17:00:00	2789.80	2848.40	2785.80	2848.40	1.0	2772.80	2774.70	2700.20	2700.20	1.0	2781.300	2811.550	2743.000	2774.300	NaN
48	2023-12-29	17600.0	Put	NDXP 32DTGRCFGHBFY|NDX 31	2023-12-26 16:00:00	705.90	709.60	702.80	708.60	1.0	689.30	692.00	687.20	689.80	1.0	697.600	700.800	695.000	699.200	NaN
49	2024-03-15	11500.0	Put	NDX 32FXA6JBD6ZSE|NDX 31	2023-12-26 17:00:00	10.60	10.70	10.60	10.70	7.0	9.60	9.70	9.50	9.70	6.0	10.100	10.200	10.050	10.200	NaN
50	2023-12-29	15725.0	Put	NDXP 32DTGTBUZ3CZ2|NDX 31	2023-12-26 16:00:00	1.65	1.95	1.65	1.75	9.0	1.10	1.25	0.95	1.25	8.0	1.375	1.600	1.300	1.500	NaN
51	2024-06-21	18425.0	Call	NDX YJHRWLAUBA0E|NDX 31	2023-12-26 17:00:00	365.70	372.80	364.60	366.20	20.0	359.00	360.00	355.10	356.90	20.0	362.350	366.400	359.850	361.550	NaN
52	2023-12-29	18875.0	Call	NDXP YEPGOACQ3V5A|NDX 31	2023-12-26 16:00:00	0.30	0.40	0.30	0.30	10.0	NaN	NaN	NaN	NaN	NaN	0.300	0.400	0.300	0.300	NaN
53	2023-12-29	8400.0	Call	NDXP YEPGLW11GPIM|NDX 31	2023-12-26 16:00:00	8503.20	8574.40	8500.50	8574.40	1.0	8485.60	8489.10	8407.60	8407.60	1.0	8494.400	8531.750	8454.050	8491.000	NaN
54	2024-03-15	12175.0	Call	NDX YGTA2MQNXFN2|NDX 31	2023-12-26 17:00:00	4872.70	4939.10	4868.40	4939.10	1.0	4854.90	4857.40	4781.40	4781.40	1.0	4863.800	4898.250	4824.900	4860.250	NaN
55	2024-12-20	14800.0	Call	NDX YOGZ79WVTGZ2|NDX 31	2023-12-26 17:00:00	3208.80	3273.50	3204.90	3261.20	1.0	3178.10	3179.80	3107.80	3107.80	1.0	3193.450	3226.650	3156.350	3184.500	NaN
56	2023-12-29	6700.0	Call	NDXP YEPGLVY890OE|NDX 31	2023-12-26 16:00:00	10201.70	10272.60	10198.90	10272.60	1.0	10184.00	10188.10	10105.80	10105.80	1.0	10192.850	10230.350	10152.350	10189.200	NaN
57	2024-12-20	13100.0	Call	NDX YOGZ79U2LS4U|NDX 31	2023-12-26 17:00:00	4596.20	4655.80	4592.00	4653.90	1.0	4563.60	4565.20	4494.20	4494.20	1.0	4579.900	4610.500	4543.100	4574.050	NaN
58	2024-06-21	17050.0	Call	NDX YJHRUGHNT5HQ|NDX 31	2023-12-26 17:00:00	994.70	1010.20	990.00	993.50	2.0	983.70	984.70	966.50	977.90	2.0	989.200	997.450	978.250	985.700	NaN
59	2024-03-15	12350.0	Call	NDX YGTA18HE1WJY|NDX 31	2023-12-26 17:00:00	4701.40	4765.20	4697.10	4765.20	1.0	4683.60	4686.00	4610.10	4610.10	1.0	4692.500	4725.600	4653.600	4687.650	NaN
60	2024-03-15	13200.0	Put	NDX 32FXA6JE6EOMM|NDX 31	2023-12-26 17:00:00	26.30	27.80	26.30	26.40	5.0	25.20	25.30	24.10	25.30	3.0	25.750	26.550	25.200	25.850	NaN
61	2023-12-29	10275.0	Put	NDXP 32DTGSMTN77U6|NDX 31	2023-12-26 16:00:00	1.25	2.30	0.45	0.60	1.0	NaN	NaN	NaN	NaN	NaN	1.250	2.300	0.450	0.600	NaN
62	2024-03-15	16875.0	Put	NDX 32FXA8OB5SD4E|NDX 31	2023-12-26 17:00:00	444.20	457.90	442.40	445.20	19.0	437.40	440.10	423.70	437.60	12.0	440.800	449.000	433.050	441.400	NaN
63	2024-03-15	17625.0	Call	NDX YGTA3BRZTKRY|NDX 31	2023-12-26 17:00:00	285.30	291.20	282.40	284.70	19.0	279.00	280.40	272.40	278.00	19.0	282.150	285.800	277.400	281.350	NaN
64	2023-12-29	10100.0	Call	NDXP YEPGLW3UOECU|NDX 31	2023-12-26 16:00:00	6804.80	6876.20	6802.10	6876.20	1.0	6787.10	6791.40	6707.00	6707.00	1.0	6795.950	6833.800	6754.550	6791.600	NaN
65	2024-12-20	16500.0	Call	NDX YOGZ79ZP15TA|NDX 31	2023-12-26 17:00:00	1986.10	2052.00	1983.10	2052.00	1.0	1958.90	1960.30	1881.80	1881.80	1.0	1972.500	2006.150	1932.450	1966.900	NaN
66	2023-12-29	17000.0	Put	NDXP 32DTGRBP5W8R2|NDX 31	2023-12-26 16:00:00	148.00	151.90	143.70	148.20	1.0	136.40	143.60	133.50	139.80	1.0	142.200	147.750	138.600	144.000	NaN
67	2024-03-15	15650.0	Call	NDX YGTA19ZYSCUM|NDX 31	2023-12-26 17:00:00	1581.40	1656.10	1577.70	1652.70	1.0	1566.50	1568.50	1490.80	1490.80	1.0	1573.950	1612.300	1534.250	1571.750	NaN
68	2024-03-15	18800.0	Call	NDX YGTA13O8JM0E|NDX 31	2023-12-26 17:00:00	51.40	51.60	51.10	51.20	20.0	50.10	50.20	49.40	49.80	12.0	50.750	50.900	50.250	50.500	NaN
69	2023-12-29	17470.0	Put	NDXP 32DTGRJN9QZV2|NDX 31	2023-12-26 16:00:00	575.50	581.40	573.70	578.50	1.0	561.10	564.30	559.30	562.00	1.0	568.300	572.850	566.500	570.250	NaN
70	2024-06-21	17675.0	Put	NDX 32ILS1XU0A2CU|NDX 31	2023-12-26 17:00:00	1028.90	1074.90	1027.60	1034.40	6.0	1018.90	1023.70	975.20	1021.90	8.0	1023.900	1049.300	1001.400	1028.150	NaN
71	2023-12-29	18250.0	Call	NDXP YEPGM40YVABY|NDX 31	2023-12-26 16:00:00	0.35	0.50	0.35	0.35	9.0	0.05	0.05	0.05	0.05	1.0	0.200	0.275	0.200	0.200	NaN
72	2024-03-15	14900.0	Put	NDX 32FXA6JGZMDGU|NDX 31	2023-12-26 17:00:00	85.00	87.00	85.00	85.60	5.0	83.50	84.00	81.30	83.90	18.0	84.250	85.500	83.150	84.750	NaN
73	2024-03-15	17100.0	Call	NDX YGTA13LFBX66|NDX 31	2023-12-26 17:00:00	522.00	538.40	519.70	520.20	4.0	516.00	516.80	513.50	514.30	4.0	519.000	527.600	516.600	517.250	NaN
74	2024-06-21	16150.0	Put	NDX 32ILRZW1Z8UFI|NDX 31	2023-12-26 17:00:00	475.30	477.30	474.60	476.50	1.0	469.60	470.60	455.60	469.10	1.0	472.450	473.950	465.100	472.800	NaN
75	2024-03-15	18950.0	Call	NDX YGTA1BIJIT5A|NDX 31	2023-12-26 17:00:00	40.90	42.20	40.60	40.80	3.0	39.60	39.80	38.90	39.50	11.0	40.250	41.000	39.750	40.150	NaN
76	2023-12-29	13425.0	Call	NDXP YEPGNLBE7Q0E|NDX 31	2023-12-26 16:00:00	3483.10	3541.30	3480.30	3541.30	1.0	3465.10	3469.20	3392.60	3392.60	1.0	3474.100	3505.250	3436.450	3466.950	NaN
77	2023-12-29	17640.0	Put	NDXP 32DTGRJQ2YOPA|NDX 31	2023-12-26 16:00:00	746.50	750.90	743.10	747.40	1.0	729.30	732.40	727.10	730.10	1.0	737.900	741.650	735.100	738.750	NaN
78	2024-03-15	18525.0	Put	NDX 32FXA8VW1GMLQ|NDX 31	2023-12-26 17:00:00	1505.90	1573.20	1503.70	1573.20	1.0	1490.60	1494.60	1416.90	1418.20	1.0	1498.250	1533.900	1460.300	1495.700	NaN
79	2023-12-29	17570.0	Call	NDXP YEPGM3PQ0IZ2|NDX 31	2023-12-26 16:00:00	1.40	1.45	1.35	1.40	9.0	0.85	0.90	0.80	0.90	10.0	1.125	1.175	1.075	1.150	NaN
80	2023-12-29	15075.0	Call	NDXP YEPGNSW9VZHQ|NDX 31	2023-12-26 16:00:00	1835.10	1893.90	1832.30	1893.90	1.0	1817.20	1821.20	1745.40	1745.40	1.0	1826.150	1857.550	1788.850	1819.650	NaN
81	2024-03-15	15975.0	Call	NDX YGTA34745BAM|NDX 31	2023-12-26 17:00:00	1308.90	1383.10	1305.40	1380.80	2.0	1295.00	1296.50	1226.40	1226.40	3.0	1301.950	1339.800	1265.900	1303.600	NaN
82	2024-06-21	9000.0	Call	NDX YJHRU8P6DS26|NDX 31	2023-12-26 17:00:00	8100.30	8170.40	8096.60	8165.60	1.0	8082.40	8085.30	8003.40	8003.40	1.0	8091.350	8127.850	8050.000	8084.500	NaN
83	2023-12-29	19525.0	Put	NDXP 32DTGTTBFB8MM|NDX 31	2023-12-26 16:00:00	2629.40	2701.20	2625.10	2701.20	1.0	2611.30	2614.10	2552.80	2552.80	1.0	2620.350	2657.650	2588.950	2627.000	NaN
84	2024-03-15	8100.0	Put	NDX 32FXA6J5QRM3Y|NDX 31	2023-12-26 17:00:00	2.10	3.00	2.10	2.15	5.0	1.30	1.30	0.75	1.30	4.0	1.700	2.150	1.425	1.725	NaN
85	2024-03-15	18050.0	Put	NDX 32FXA6R2UYI32|NDX 31	2023-12-26 17:00:00	1116.00	1185.40	1114.70	1185.40	1.0	1103.00	1106.60	1028.00	1029.40	1.0	1109.500	1146.000	1071.350	1107.400	NaN
86	2024-06-21	16775.0	Call	NDX YJHRWDPYN0J2|NDX 31	2023-12-26 17:00:00	1164.70	1239.60	1159.70	1163.40	2.0	1153.00	1154.40	1081.80	1146.70	2.0	1158.850	1197.000	1120.750	1155.050	NaN
87	2023-12-29	14075.0	Put	NDXP 32DTGT4A3F3HQ|NDX 31	2023-12-26 16:00:00	0.60	0.65	0.55	0.55	10.0	0.05	0.05	0.05	0.05	9.0	0.325	0.350	0.300	0.300	NaN
88	2024-03-15	13075.0	Put	NDX 32FXA86UPKHGU|NDX 31	2023-12-26 17:00:00	24.30	25.90	24.30	24.50	3.0	23.30	23.40	22.30	23.40	3.0	23.800	24.650	23.300	23.950	NaN
89	2024-09-20	15000.0	Call	NDX YLZDIR0J2FYM|NDX 31	2023-12-26 17:00:00	2793.40	2859.10	2789.70	2858.60	1.0	2773.40	2775.00	2695.10	2695.10	1.0	2783.400	2817.050	2742.400	2776.850	NaN
90	2024-03-15	14750.0	Put	NDX 32FXA6PKA81SE|NDX 31	2023-12-26 17:00:00	75.70	79.70	75.70	76.20	4.0	74.20	74.80	71.90	74.60	5.0	74.950	77.250	73.800	75.400	NaN
91	2024-06-21	20400.0	Put	NDX 32ILRZPKMKPWU|NDX 31	2023-12-26 17:00:00	3084.20	3164.90	3081.20	3164.90	1.0	3067.40	3071.00	2994.00	3007.20	1.0	3075.800	3117.950	3037.600	3086.050	NaN
92	2024-03-15	9800.0	Put	NDX 32FXA6J8JZAY6|NDX 31	2023-12-26 17:00:00	5.00	5.90	5.00	5.10	6.0	4.10	4.20	4.10	4.20	8.0	4.550	5.050	4.550	4.650	NaN
93	2023-12-29	8625.0	Put	NDXP 32DTGSF8RIYCU|NDX 31	2023-12-26 16:00:00	1.25	2.25	0.45	0.60	1.0	NaN	NaN	NaN	NaN	NaN	1.250	2.250	0.450	0.600	NaN
94	2023-12-29	7400.0	Put	NDXP 32DTGRBYL76EM|NDX 31	2023-12-26 16:00:00	1.25	2.25	0.45	0.60	1.0	NaN	NaN	NaN	NaN	NaN	1.250	2.250	0.450	0.600	NaN
95	2024-06-21	18700.0	Put	NDX 32ILRZPHTD12M|NDX 31	2023-12-26 17:00:00	1658.10	1738.60	1656.10	1737.60	1.0	1645.00	1647.90	1573.50	1578.20	1.0	1651.550	1693.250	1614.800	1657.900	NaN
96	2023-12-29	9625.0	Call	NDXP YEPGN3UXZUCU|NDX 31	2023-12-26 16:00:00	7279.40	7337.20	7276.60	7337.20	1.0	7261.70	7265.80	7188.50	7188.50	1.0	7270.550	7301.500	7232.550	7262.850	NaN
97	2024-12-20	11400.0	Call	NDX YOGZ79R9E3AM|NDX 31	2023-12-26 17:00:00	6087.10	6147.60	6082.60	6146.00	1.0	6053.60	6055.30	5983.70	5983.70	1.0	6070.350	6101.450	6033.150	6064.850	NaN
98	2023-12-29	16280.0	Put	NDXP 32DTGRJ3L95ZI|NDX 31	2023-12-26 16:00:00	3.50	3.70	3.50	3.70	6.0	2.90	3.10	2.90	3.10	7.0	3.200	3.400	3.200	3.400	NaN
99	2023-12-29	17060.0	Call	NDXP YEPGM3HADGGE|NDX 31	2023-12-26 16:00:00	29.60	36.80	28.60	29.20	14.0	28.00	28.70	20.50	27.70	6.0	28.800	32.750	24.550	28.450	NaN
100	2024-06-21	14375.0	Put	NDX 32ILS1IO8XJE6|NDX 31	2023-12-26 17:00:00	188.60	189.30	188.10	188.50	19.0	184.20	184.70	182.20	184.50	20.0	186.400	187.000	185.150	186.500	NaN
101	2024-06-21	15625.0	Call	NDX YJHRW8FRU3QM|NDX 31	2023-12-26 17:00:00	1993.10	2064.30	1990.30	2061.60	2.0	1978.80	1981.00	1902.10	1902.10	2.0	1985.950	2022.650	1946.200	1981.850	NaN
102	2023-12-29	11275.0	Call	NDXP YEPGNBFTO3U6|NDX 31	2023-12-26 16:00:00	5630.90	5689.00	5628.20	5689.00	1.0	5613.20	5617.70	5540.40	5540.40	1.0	5622.050	5653.350	5584.300	5614.700	NaN
103	2023-12-29	19750.0	Put	NDXP 32DTGRKOZ7B4E|NDX 31	2023-12-26 16:00:00	2854.10	2939.50	2850.20	2939.50	1.0	2836.10	2838.90	2767.80	2767.80	1.0	2845.100	2889.200	2809.000	2853.650	NaN
104	2024-12-20	21800.0	Put	NDX 32NKZCQ7NUPTA|NDX 31	2023-12-26 17:00:00	4114.30	4180.50	4112.70	4180.50	1.0	4081.90	4086.20	4015.50	4027.40	1.0	4098.100	4133.350	4064.100	4103.950	NaN
105	2024-03-15	10300.0	Call	NDX YGTA13A6H5TA|NDX 31	2023-12-26 17:00:00	6715.20	6779.40	6710.90	6779.40	1.0	6697.20	6699.10	6624.10	6624.10	1.0	6706.200	6739.250	6667.500	6701.750	NaN
106	2024-09-20	12000.0	Put	NDX 32L3DO6Z8H972|NDX 31	2023-12-26 17:00:00	112.90	113.90	112.70	113.90	14.0	107.70	107.90	102.80	105.40	13.0	110.300	110.900	107.750	109.650	NaN
107	2023-12-29	16450.0	Put	NDXP 32DTGRJ6EGUTQ|NDX 31	2023-12-26 16:00:00	6.40	6.70	6.30	6.60	8.0	5.60	5.90	5.60	5.90	18.0	6.000	6.300	5.950	6.250	NaN
108	2023-12-29	16725.0	Call	NDXP YEPGO0H5K8Z2|NDX 31	2023-12-26 16:00:00	214.20	216.60	211.40	212.70	1.0	200.80	203.50	195.00	196.00	1.0	207.500	210.050	203.200	204.350	NaN
109	2024-12-20	4600.0	Call	NDX YOGZ79G0JBXQ|NDX 31	2023-12-26 17:00:00	12432.40	12491.90	12427.70	12491.40	1.0	12396.60	12398.40	12328.40	12328.40	1.0	12414.500	12445.150	12378.050	12409.900	NaN
110	2023-12-29	13150.0	Put	NDXP 32DTGRHNTQEJ2|NDX 31	2023-12-26 16:00:00	0.35	0.40	0.35	0.35	9.0	0.05	0.05	0.05	0.05	1.0	0.200	0.225	0.200	0.200	NaN
111	2024-03-15	14225.0	Put	NDX 32FXA8C4WDE9A|NDX 31	2023-12-26 17:00:00	51.50	51.90	51.50	51.80	5.0	50.20	50.60	49.90	50.50	23.0	50.850	51.250	50.700	51.150	NaN
112	2024-03-15	15475.0	Call	NDX YGTA31WF9YLQ|NDX 31	2023-12-26 17:00:00	1733.30	1807.00	1729.70	1804.70	1.0	1718.00	1719.50	1650.70	1650.70	1.0	1725.650	1763.250	1690.200	1727.700	NaN
113	2023-12-29	16620.0	Put	NDXP 32DTGRJ97OJNY|NDX 31	2023-12-26 16:00:00	15.90	23.90	15.70	16.10	5.0	14.70	15.40	8.20	15.00	17.0	15.300	19.650	11.950	15.550	NaN
114	2024-12-20	20100.0	Put	NDX 32NKZCQ4UN0Z2|NDX 31	2023-12-26 17:00:00	2737.50	2806.70	2736.40	2806.70	1.0	2708.80	2712.40	2640.70	2644.90	1.0	2723.150	2759.550	2688.550	2725.800	NaN
115	2024-12-20	6300.0	Call	NDX YOGZ79ITR0RY|NDX 31	2023-12-26 17:00:00	10824.00	10883.60	10819.30	10882.90	1.0	10788.70	10790.60	10720.00	10720.00	1.0	10806.350	10837.100	10769.650	10801.450	NaN
116	2024-03-15	8600.0	Call	NDX YGTA137D9GZ2|NDX 31	2023-12-26 17:00:00	8390.60	8454.70	8386.40	8454.70	1.0	8372.60	8375.00	8299.60	8299.60	1.0	8381.600	8414.850	8343.000	8377.150	NaN
