
expiry	strike	type	symbol	time	askclose	askhigh	asklow	askopen	asksize	bidclose	bidhigh	bidlow	bidopen	bidsize	close	high	low	open	volume
46	2024-03-15	15675.0	Put	NDX 32FXA8ISPAPV2|NDX 31	2023-12-22 17:00:00	181.70	187.40	179.80	181.40	8.0	179.30	179.60	171.00	177.90	9.0	180.500	183.500	175.400	179.650	NaN
47	2023-12-29	7800.0	Call	NDXP YEPGLW01QP7Y|NDX 31	2023-12-22 16:00:00	8990.80	9076.80	8989.30	9072.20	1.0	8972.80	8990.40	8906.10	8912.30	1.0	8981.800	9033.600	8947.700	8992.250	NaN
48	2024-03-15	12425.0	Call	NDX YGTA2NW0D3ZI|NDX 31	2023-12-22 17:00:00	4514.00	4599.70	4512.20	4540.60	1.0	4495.00	4512.30	4431.20	4480.50	1.0	4504.500	4556.000	4471.700	4510.550	NaN
49	2024-12-20	14200.0	Call	NDX YOGZ79VW3GOE|NDX 31	2023-12-22 17:00:00	3583.80	3659.40	3582.70	3647.20	1.0	3543.30	3562.60	3486.50	3492.80	1.0	3563.550	3611.000	3534.600	3570.000	NaN
50	2023-12-29	10800.0	Put	NDXP 32DTGRC47MK32|NDX 31	2023-12-22 16:00:00	0.45	0.60	0.45	0.50	7.0	NaN	NaN	NaN	NaN	NaN	0.450	0.600	0.450	0.500	NaN
51	2024-06-21	15300.0	Put	NDX 32ILRZPC6XNE6|NDX 31	2023-12-22 17:00:00	329.20	330.50	326.50	328.40	17.0	322.50	322.80	317.40	319.50	3.0	325.850	326.650	321.950	323.950	NaN
52	2024-06-21	12300.0	Call	NDX YJHRU9811SJ2|NDX 31	2023-12-22 17:00:00	4827.10	4911.40	4825.30	4856.60	1.0	4807.50	4825.00	4747.10	4796.50	1.0	4817.300	4868.200	4786.200	4826.550	NaN
53	2024-12-20	18000.0	Put	NDX 32NKZCPAL5X3I|NDX 31	2023-12-22 17:00:00	1539.70	1599.10	1529.30	1533.10	3.0	1507.60	1509.30	1431.10	1449.30	2.0	1523.650	1554.200	1480.200	1491.200	NaN
54	2023-12-29	15760.0	Put	NDXP 32DTGRIUZNRF2|NDX 31	2023-12-22 16:00:00	3.70	3.90	3.60	3.90	9.0	2.70	2.80	2.60	2.80	7.0	3.200	3.350	3.100	3.350	NaN
55	2023-12-29	16540.0	Call	NDXP YEPGM38OS1VY|NDX 31	2023-12-22 16:00:00	294.70	310.60	293.50	307.30	1.0	280.50	296.00	279.80	291.30	1.0	287.600	303.300	286.650	299.300	NaN
56	2024-12-20	11500.0	Put	NDX 32NKZCPQMM8Q6|NDX 31	2023-12-22 17:00:00	153.00	153.00	152.00	153.00	1.0	138.80	140.20	136.80	138.10	3.0	145.900	146.600	144.400	145.550	NaN
57	2023-12-29	19900.0	Put	NDXP 32DTGRCJ9F0KU|NDX 31	2023-12-22 16:00:00	3114.30	3171.50	3096.80	3171.50	1.0	3095.50	3097.50	3021.90	3021.90	1.0	3104.900	3134.500	3059.350	3096.700	NaN
58	2023-12-29	15000.0	Call	NDXP YEPGLVPMPR9Q|NDX 31	2023-12-22 16:00:00	1800.00	1884.90	1798.40	1884.80	1.0	1781.70	1799.50	1721.80	1721.80	1.0	1790.850	1842.200	1760.100	1803.300	NaN
59	2024-03-15	14850.0	Call	NDX YGTA19MQHKWE|NDX 31	2023-12-22 17:00:00	2192.90	2268.40	2191.20	2268.40	1.0	2175.40	2192.20	2114.00	2114.00	1.0	2184.150	2230.300	2152.600	2191.200	NaN
60	2024-03-15	15150.0	Put	NDX 32FXA6PQWDFRI|NDX 31	2023-12-22 17:00:00	117.80	121.60	116.60	117.90	6.0	116.00	116.30	110.30	114.90	12.0	116.900	118.950	113.450	116.400	NaN
61	2024-03-15	13800.0	Put	NDX 32FXA6JF64OXA|NDX 31	2023-12-22 17:00:00	43.70	43.70	43.40	43.70	5.0	42.00	42.00	41.30	41.50	4.0	42.850	42.850	42.350	42.600	NaN
62	2024-03-15	10800.0	Call	NDX YGTA13B08U26|NDX 31	2023-12-22 17:00:00	6108.20	6193.70	6106.00	6133.80	1.0	6088.90	6106.20	6022.00	6073.70	1.0	6098.550	6149.950	6064.000	6103.750	NaN
63	2023-12-29	9175.0	Call	NDXP YEPGN1SIT84U|NDX 31	2023-12-22 16:00:00	7617.90	7690.30	7615.70	7690.30	1.0	7599.50	7617.30	7536.60	7540.80	1.0	7608.700	7653.800	7576.150	7615.550	NaN
64	2024-06-21	17725.0	Call	NDX YJHRWI32OZFY|NDX 31	2023-12-22 17:00:00	589.40	611.40	588.50	596.30	1.0	580.70	588.60	574.10	586.90	2.0	585.050	600.000	581.300	591.600	NaN
65	2023-12-29	12425.0	Put	NDXP 32DTGSWP7QU0E|NDX 31	2023-12-22 16:00:00	0.60	0.70	0.60	0.65	8.0	0.05	0.05	0.05	0.05	1.0	0.325	0.375	0.325	0.350	NaN
66	2024-09-20	14100.0	Call	NDX YLZDIRLD6H0U|NDX 31	2023-12-22 17:00:00	3430.80	3508.60	3429.70	3455.00	1.0	3404.80	3423.30	3344.30	3394.90	1.0	3417.800	3465.950	3387.000	3424.950	NaN
67	2023-12-29	16670.0	Put	NDXP 32DTGRJA1G7WU|NDX 31	2023-12-22 16:00:00	67.70	71.90	63.10	65.90	3.0	63.00	66.10	54.50	62.10	13.0	65.350	69.000	58.800	64.000	NaN
68	2023-12-29	11550.0	Put	NDXP 32DTGRGXD4UMM|NDX 31	2023-12-22 16:00:00	0.50	0.55	0.50	0.55	9.0	NaN	NaN	NaN	NaN	NaN	0.500	0.550	0.500	0.550	NaN
69	2023-12-29	15575.0	Call	NDXP YEPGNV6YRC6M|NDX 31	2023-12-22 16:00:00	1226.80	1314.10	1225.30	1310.70	1.0	1208.60	1226.60	1149.90	1149.90	1.0	1217.700	1270.350	1187.600	1230.300	NaN
70	2023-12-29	17450.0	Call	NDXP YEPGM3NQKIDQ|NDX 31	2023-12-22 16:00:00	3.20	3.90	3.10	3.80	8.0	2.30	2.75	2.25	2.75	10.0	2.750	3.325	2.675	3.275	NaN
71	2023-12-29	18825.0	Put	NDXP 32DTGTQ3NOY26|NDX 31	2023-12-22 16:00:00	2040.30	2101.00	2023.00	2101.00	1.0	2021.40	2023.70	1947.90	1947.90	1.0	2030.850	2062.350	1985.450	2024.450	NaN
72	2024-06-21	16475.0	Put	NDX 32ILS1SBJSF3I|NDX 31	2023-12-22 17:00:00	603.50	618.80	598.40	600.50	18.0	596.00	596.00	575.60	591.70	8.0	599.750	607.400	587.000	596.100	NaN
73	2024-09-20	17100.0	Put	NDX 32L3DO7PJ2BVY|NDX 31	2023-12-22 17:00:00	994.30	1062.50	987.10	991.00	1.0	978.70	979.30	900.60	977.10	2.0	986.500	1020.900	943.850	984.050	NaN
74	2024-03-15	11000.0	Call	NDX YGTA12UYSIFI|NDX 31	2023-12-22 17:00:00	5911.20	5997.00	5909.40	5937.40	1.0	5892.10	5909.50	5825.30	5877.30	1.0	5901.650	5953.250	5867.350	5907.350	NaN
75	2024-12-20	20600.0	Put	NDX 32NKZCQ5OEP7Y|NDX 31	2023-12-22 17:00:00	3226.60	3286.60	3209.40	3275.70	1.0	3187.60	3188.70	3112.20	3124.50	1.0	3207.100	3237.650	3160.800	3200.100	NaN
76	2024-03-15	16625.0	Put	NDX 32FXA8N5TCORY|NDX 31	2023-12-22 17:00:00	405.80	406.80	399.40	402.10	1.0	400.70	401.00	389.40	396.30	3.0	403.250	403.900	394.400	399.200	NaN
77	2024-03-15	17875.0	Call	NDX YGTA3CXC994E|NDX 31	2023-12-22 17:00:00	181.80	191.80	181.20	185.30	5.0	178.70	182.50	174.60	181.50	11.0	180.250	187.150	177.900	183.400	NaN
78	2023-12-29	11200.0	Call	NDXP YEPGLW5O62WE|NDX 31	2023-12-22 16:00:00	5594.50	5667.90	5592.90	5667.90	1.0	5576.40	5594.00	5515.60	5515.60	1.0	5585.450	5630.950	5554.250	5591.750	NaN
79	2024-12-20	17600.0	Call	NDX YOGZ7A1IIUCU|NDX 31	2023-12-22 17:00:00	1267.60	1342.10	1267.60	1267.90	1.0	1234.60	1249.00	1175.10	1245.30	2.0	1251.100	1295.550	1221.350	1256.600	NaN
80	2024-03-15	9100.0	Call	NDX YGTA1387157Y|NDX 31	2023-12-22 17:00:00	7781.90	7866.60	7780.10	7807.70	1.0	7762.60	7780.10	7699.00	7747.60	1.0	7772.250	7823.350	7739.550	7777.650	NaN
81	2023-12-29	17580.0	Put	NDXP 32DTGRJP38OEM|NDX 31	2023-12-22 16:00:00	797.20	799.10	779.70	785.70	1.0	779.80	782.00	762.30	766.60	1.0	788.500	790.550	771.000	776.150	NaN
82	2023-12-29	17280.0	Call	NDXP YEPGM3KXCTJI|NDX 31	2023-12-22 16:00:00	7.20	8.40	7.00	8.20	7.0	6.00	7.10	6.00	7.00	21.0	6.600	7.750	6.500	7.600	NaN
83	2024-09-20	18800.0	Put	NDX 32L3DO7SCA0Q6|NDX 31	2023-12-22 17:00:00	1877.40	1940.10	1864.50	1938.40	2.0	1854.30	1855.20	1774.60	1779.20	1.0	1865.850	1897.650	1819.550	1858.800	NaN
84	2023-12-29	9500.0	Call	NDXP YEPGLW2UYE26|NDX 31	2023-12-22 16:00:00	7292.60	7378.30	7291.10	7376.60	1.0	7274.60	7292.20	7208.10	7216.00	1.0	7283.600	7335.250	7249.600	7296.300	NaN
85	2024-12-20	15900.0	Call	NDX YOGZ79YPB5IM|NDX 31	2023-12-22 17:00:00	2309.10	2384.90	2308.20	2375.00	1.0	2271.00	2289.00	2210.20	2215.70	1.0	2290.050	2336.950	2259.200	2295.350	NaN
86	2023-12-29	12500.0	Put	NDXP 32DTGRC70U8XA|NDX 31	2023-12-22 16:00:00	0.60	0.70	0.60	0.70	7.0	0.05	0.05	0.05	0.05	1.0	0.325	0.375	0.325	0.375	NaN
87	2024-06-21	16950.0	Put	NDX 32ILRZWF7JMDQ|NDX 31	2023-12-22 17:00:00	768.20	779.20	761.10	765.00	3.0	758.50	758.80	747.70	753.80	4.0	763.350	769.000	754.400	759.400	NaN
88	2024-03-15	18150.0	Call	NDX YGTA1B5B8172|NDX 31	2023-12-22 17:00:00	123.20	131.60	122.90	125.80	10.0	120.70	123.90	115.60	122.80	11.0	121.950	127.750	119.250	124.300	NaN
89	2024-03-15	18200.0	Call	NDX YGTA13N8TLPQ|NDX 31	2023-12-22 17:00:00	114.50	120.40	114.30	117.00	2.0	112.30	115.10	111.00	114.00	10.0	113.400	117.750	112.650	115.500	NaN
90	2024-06-21	15525.0	Put	NDX 32ILS1NYFQG6M|NDX 31	2023-12-22 17:00:00	370.30	370.60	367.20	368.70	19.0	363.50	363.60	357.50	361.60	3.0	366.900	367.100	362.350	365.150	NaN
91	2023-12-29	15930.0	Put	NDXP 32DTGRIXSVG9A|NDX 31	2023-12-22 16:00:00	4.80	5.10	4.70	5.10	8.0	3.70	3.90	3.60	3.90	9.0	4.250	4.500	4.150	4.500	NaN
92	2023-12-29	13375.0	Put	NDXP 32DTGT12BSSXA|NDX 31	2023-12-22 16:00:00	0.85	1.00	0.85	1.00	7.0	0.05	0.05	0.05	0.05	1.0	0.450	0.525	0.450	0.525	NaN
93	2024-06-21	18675.0	Call	NDX YJHRWMG6QYCU|NDX 31	2023-12-22 17:00:00	270.40	280.10	270.40	273.90	15.0	265.10	269.00	260.30	267.80	2.0	267.750	274.550	265.350	270.850	NaN
94	2023-12-29	14625.0	Call	NDXP YEPGNQTUPD9Q|NDX 31	2023-12-22 16:00:00	2174.90	2259.30	2172.70	2256.70	1.0	2156.10	2173.70	2098.50	2098.50	1.0	2165.500	2216.500	2135.600	2177.600	NaN
95	2023-12-29	15630.0	Call	NDXP YEPGM2TMZLE6|NDX 31	2023-12-22 16:00:00	1172.10	1201.00	1170.60	1194.70	1.0	1153.90	1171.80	1145.90	1154.30	1.0	1163.000	1186.400	1158.250	1174.500	NaN
96	2024-09-20	9700.0	Put	NDX 32L3DO7DAHK8E|NDX 31	2023-12-22 17:00:00	46.80	51.80	46.50	46.50	3.0	40.70	41.50	35.70	41.50	4.0	43.750	46.650	41.100	44.000	NaN
97	2024-12-20	13200.0	Put	NDX 32NKZCPTFTXKE|NDX 31	2023-12-22 17:00:00	292.70	292.70	290.30	290.80	1.0	275.40	276.90	274.20	275.50	1.0	284.050	284.800	282.250	283.150	NaN
98	2024-03-15	17575.0	Put	NDX 32FXA8RIXENOU|NDX 31	2023-12-22 17:00:00	873.30	885.00	861.30	878.40	2.0	860.00	860.80	838.60	839.50	1.0	866.650	872.900	849.950	858.950	NaN
99	2023-12-29	19775.0	Put	NDXP 32DTGTUGRQWZ2|NDX 31	2023-12-22 16:00:00	2989.30	3047.00	2971.90	3047.00	1.0	2970.40	2972.60	2897.00	2897.00	1.0	2979.850	3009.800	2934.450	2972.000	NaN
100	2024-03-15	16925.0	Call	NDX YGTA38K87A7I|NDX 31	2023-12-22 17:00:00	564.50	589.10	563.40	571.80	3.0	557.50	567.10	549.20	564.00	6.0	561.000	578.100	556.300	567.900	NaN
101	2023-12-29	18600.0	Call	NDXP YEPGLWHWQUJY|NDX 31	2023-12-22 16:00:00	0.55	0.70	0.50	0.65	8.0	0.05	0.05	0.05	0.05	1.0	0.300	0.375	0.275	0.350	NaN
102	2024-03-15	8500.0	Call	NDX YGTA1377B4XA|NDX 31	2023-12-22 17:00:00	8373.70	8458.90	8371.50	8399.10	1.0	8354.10	8371.50	8284.50	8339.00	1.0	8363.900	8415.200	8328.000	8369.050	NaN
103	2024-06-21	19100.0	Call	NDX YJHRU9J9WJVY|NDX 31	2023-12-22 17:00:00	182.90	190.20	182.90	185.30	20.0	177.80	180.20	174.20	179.50	4.0	180.350	185.200	178.550	182.400	NaN
104	2023-12-29	16840.0	Put	NDXP 32DTGRJCUNWR2|NDX 31	2023-12-22 16:00:00	140.20	144.00	130.80	135.60	1.0	136.20	137.30	121.70	130.20	1.0	138.200	140.650	126.250	132.900	NaN
105	2023-12-29	15860.0	Call	NDXP YEPGM2XFXAJ2|NDX 31	2023-12-22 16:00:00	943.60	970.30	942.00	966.70	1.0	925.40	943.40	913.70	927.00	1.0	934.500	956.850	927.850	946.850	NaN
106	2024-12-20	11000.0	Call	NDX YOGZ79A87RDA|NDX 31	2023-12-22 17:00:00	6334.70	6408.80	6333.40	6396.60	1.0	6294.70	6314.00	6232.30	6245.90	1.0	6314.700	6361.400	6282.850	6321.250	NaN
107	2024-06-21	13600.0	Put	NDX 32ILRZP9DPYJY|NDX 31	2023-12-22 17:00:00	137.60	140.80	135.10	136.30	12.0	130.70	131.40	124.50	129.30	11.0	134.150	136.100	129.800	132.800	NaN
108	2024-03-15	17600.0	Call	NDX YGTA13M93LF2|NDX 31	2023-12-22 17:00:00	262.00	274.50	261.10	267.00	2.0	257.10	262.90	255.80	260.70	2.0	259.550	268.700	258.450	263.850	NaN
109	2023-12-29	9875.0	Call	NDXP YEPGN50AFIPA|NDX 31	2023-12-22 16:00:00	6918.00	7003.80	6916.50	7002.10	1.0	6900.00	6917.60	6834.20	6841.70	1.0	6909.000	6960.700	6875.350	6921.900	NaN
110	2024-06-21	17025.0	Call	NDX YJHRWEVB2OVI|NDX 31	2023-12-22 17:00:00	946.20	969.40	943.50	954.60	1.0	931.70	944.60	925.40	938.20	2.0	938.950	957.000	934.450	946.400	NaN
111	2024-06-21	14575.0	Put	NDX 32ILS1JLBOH9Q|NDX 31	2023-12-22 17:00:00	225.30	230.70	223.50	225.00	2.0	219.30	219.50	215.00	217.00	2.0	222.300	225.100	219.250	221.000	NaN
112	2023-12-29	15190.0	Put	NDXP 32DTGRILKAOLQ|NDX 31	2023-12-22 16:00:00	2.15	2.35	2.10	2.35	10.0	1.20	1.30	1.00	1.30	9.0	1.675	1.825	1.550	1.825	NaN
113	2023-12-29	17750.0	Put	NDXP 32DTGRJRWGD8U|NDX 31	2023-12-22 16:00:00	967.80	975.00	950.40	966.50	1.0	949.40	950.90	921.50	926.80	1.0	958.600	962.950	935.950	946.650	NaN
114	2023-12-29	16275.0	Call	NDXP YEPGNYEQDMR2|NDX 31	2023-12-22 16:00:00	535.50	552.80	534.10	549.20	1.0	520.00	537.10	517.90	533.00	1.0	527.750	544.950	526.000	541.100	NaN
115	2023-12-29	14325.0	Put	NDXP 32DTGT5FFURU6|NDX 31	2023-12-22 16:00:00	1.30	1.50	1.30	1.50	8.0	0.40	0.50	0.30	0.45	9.0	0.850	1.000	0.800	0.975	NaN
116	2023-12-29	16770.0	Call	NDXP YEPGM3CHPR0U|NDX 31	2023-12-22 16:00:00	129.70	143.50	124.80	135.60	3.0	122.40	133.20	119.00	130.20	1.0	126.050	138.350	121.900	132.900	NaN
