
expiry	strike	type	symbol	time	askclose	askhigh	asklow	askopen	asksize	bidclose	bidhigh	bidlow	bidopen	bidsize	close	high	low	open	volume
48	2023-12-15	13275.0	Call	NDX YEBOE9I82YCU|NDX 31	2023-11-29 17:00:00	2771.20	2781.20	2755.70	2768.20	1.0	2757.80	2760.20	2721.10	2721.10	1.0	2764.500	2770.700	2738.400	2744.650	NaN
49	2023-12-15	19000.0	Call	NDX YEBOCKLXGJ7Y|NDX 31	2023-11-29 17:00:00	0.50	1.35	0.40	0.40	16.0	0.05	0.05	0.05	0.05	1.0	0.275	0.700	0.225	0.225	NaN
50	2023-12-15	12025.0	Put	NDX 32DFOJJQP6E0E|NDX 31	2023-11-29 17:00:00	1.50	2.20	1.40	1.40	9.0	0.60	0.80	0.05	0.75	9.0	1.050	1.500	0.725	1.075	NaN
51	2023-12-15	12900.0	Put	NDX 32DFOI13BL0VI|NDX 31	2023-11-29 17:00:00	2.60	3.20	2.40	2.40	10.0	1.75	1.80	1.10	1.75	8.0	2.175	2.500	1.750	2.075	NaN
52	2023-12-15	15840.0	Call	NDX YEBOCRSQY26M|NDX 31	2023-11-29 17:00:00	329.40	333.40	318.50	320.70	1.0	320.60	322.40	305.00	305.00	1.0	325.000	327.900	311.750	312.850	NaN
53	2023-12-15	17475.0	Put	NDX 32DFOK8S12J5A|NDX 31	2023-11-29 17:00:00	1435.50	1471.90	1433.10	1467.20	1.0	1421.50	1437.50	1411.80	1415.40	1.0	1428.500	1454.700	1422.450	1441.300	NaN
54	2023-12-01	15670.0	Call	NDXP YDXW3GLKNT3I|NDX 31	2023-11-29 16:00:00	355.30	357.00	339.30	340.80	1.0	341.80	343.50	322.40	322.50	1.0	348.550	350.250	330.850	331.650	NaN
55	2023-12-01	15970.0	Put	NDXP 32D1W8WPQJNYM|NDX 31	2023-11-29 16:00:00	61.80	74.40	58.70	67.80	2.0	55.50	65.00	50.90	65.00	4.0	65.530	65.530	65.530	65.530	1.0
56	2024-03-15	13675.0	Put	NDX 32FXA89LXTB3I|NDX 31	2023-11-29 17:00:00	83.00	85.20	82.90	84.00	3.0	79.60	81.60	79.60	81.30	12.0	81.300	83.400	81.250	82.650	NaN
57	2024-03-15	14425.0	Call	NDX YGTA2X2RUIR2|NDX 31	2023-11-29 17:00:00	1939.00	1942.00	1924.10	1936.60	1.0	1926.00	1927.50	1881.90	1881.90	1.0	1932.500	1934.750	1903.000	1909.250	NaN
58	2024-09-20	15500.0	Call	NDX YLZDIRNOJ5PQ|NDX 31	2023-11-29 17:00:00	1791.60	1848.90	1779.70	1848.90	1.0	1770.20	1772.60	1686.70	1686.70	1.0	1780.900	1810.750	1733.200	1767.800	NaN
59	2023-12-01	12325.0	Call	NDXP YDXW4U0QYF72|NDX 31	2023-11-29 16:00:00	3691.80	3751.60	3676.00	3689.60	1.0	3678.40	3680.90	3589.70	3634.30	1.0	3685.100	3716.250	3632.850	3661.950	NaN
60	2023-12-01	17475.0	Put	NDXP 32D1WAXNNZYWE|NDX 31	2023-11-29 16:00:00	1469.00	1556.50	1466.60	1514.10	1.0	1454.60	1470.90	1394.50	1459.00	1.0	1461.800	1513.700	1430.550	1486.550	NaN
61	2023-12-01	12900.0	Put	NDXP 32D1W8PYYIGMM|NDX 31	2023-11-29 16:00:00	0.30	0.35	0.25	0.25	2.0	0.05	0.05	0.05	0.05	2.0	0.175	0.200	0.150	0.150	NaN
62	2023-12-15	16750.0	Call	NDX YEBOCS7SQIOE|NDX 31	2023-11-29 17:00:00	17.70	17.70	16.40	16.40	13.0	16.70	16.70	15.00	15.60	11.0	17.200	17.200	15.700	16.000	NaN
63	2024-03-15	16900.0	Put	NDX 32FXA6JKAP2GE|NDX 31	2023-11-29 17:00:00	932.20	957.30	930.00	944.70	1.0	922.50	933.60	901.60	933.20	1.0	927.350	945.450	915.800	938.950	NaN
64	2024-03-15	15100.0	Call	NDX YGTA13I4986M|NDX 31	2023-11-29 17:00:00	1370.50	1384.90	1357.10	1378.10	1.0	1358.70	1360.00	1324.80	1324.80	1.0	1364.600	1372.450	1340.950	1351.450	NaN
65	2023-12-15	10850.0	Put	NDX 32DFOI5HFAUXA|NDX 31	2023-11-29 17:00:00	0.85	1.55	0.75	0.75	8.0	0.05	0.10	0.05	0.10	1.0	0.450	0.825	0.400	0.425	NaN
66	2024-06-21	10900.0	Call	NDX YJHRU95PP3U6|NDX 31	2023-11-29 17:00:00	5441.10	5509.90	5425.10	5497.50	1.0	5424.40	5426.20	5335.40	5335.40	1.0	5432.750	5468.050	5380.250	5416.450	NaN
67	2023-12-15	15970.0	Put	NDX 32DFOI7U3M87I|NDX 31	2023-11-29 17:00:00	168.80	180.50	167.60	176.40	2.0	166.00	174.20	164.50	174.20	2.0	167.400	177.350	166.050	175.300	NaN
68	2023-12-01	14760.0	Call	NDXP YDXW3G6IVCLQ|NDX 31	2023-11-29 16:00:00	1258.80	1319.30	1243.40	1256.50	1.0	1245.40	1247.30	1157.40	1200.30	1.0	1252.100	1283.300	1200.400	1228.400	NaN
69	2024-06-21	12700.0	Put	NDX 32ILRZP7W4Y3Y|NDX 31	2023-11-29 17:00:00	128.10	135.50	127.20	129.40	15.0	122.50	124.80	119.40	124.20	15.0	125.300	130.150	123.300	126.800	NaN
70	2023-12-01	15060.0	Put	NDXP 32D1W8WAOR7GU|NDX 31	2023-11-29 16:00:00	1.25	1.30	1.20	1.30	2.0	0.75	0.75	0.65	0.75	2.0	1.000	1.025	0.925	1.025	NaN
71	2023-12-15	4200.0	Call	NDX YEBOCKPQC372|NDX 31	2023-11-29 17:00:00	11818.60	11827.40	11803.10	11817.40	1.0	11805.70	11808.10	11767.30	11774.10	1.0	11812.150	11817.750	11785.200	11795.750	NaN
72	2024-06-21	12000.0	Call	NDX YJHRU8PO8S7I|NDX 31	2023-11-29 17:00:00	4411.40	4480.60	4396.10	4468.30	1.0	4394.60	4397.10	4306.30	4306.30	1.0	4403.000	4438.850	4351.200	4387.300	NaN
73	2023-12-15	14225.0	Call	NDX YEBOEDVC4X9Q|NDX 31	2023-11-29 17:00:00	1826.60	1836.70	1811.50	1833.30	1.0	1813.40	1815.80	1776.60	1781.80	1.0	1820.000	1826.250	1794.050	1807.550	NaN
74	2023-12-15	11075.0	Put	NDX 32DFOJFDL4F3I|NDX 31	2023-11-29 17:00:00	0.95	1.65	0.85	0.85	9.0	0.05	0.20	0.05	0.20	10.0	0.500	0.925	0.450	0.525	NaN
75	2024-03-15	14550.0	Put	NDX 32FXA6PGZ5CSU|NDX 31	2023-11-29 17:00:00	157.00	165.40	156.80	159.10	3.0	153.80	156.20	149.30	155.80	3.0	155.400	160.800	153.050	157.450	NaN
76	2023-12-01	11600.0	Call	NDXP YDXW39XLUALQ|NDX 31	2023-11-29 16:00:00	4416.30	4476.70	4400.30	4414.00	1.0	4403.00	4405.50	4314.80	4359.00	1.0	4409.650	4441.100	4357.550	4386.500	NaN
77	2023-12-15	18300.0	Put	NDX 32DFOI1C933JI|NDX 31	2023-11-29 17:00:00	2257.30	2293.20	2254.90	2288.90	1.0	2243.70	2258.80	2233.10	2244.80	1.0	2250.500	2276.000	2244.000	2266.850	NaN
78	2023-12-15	16525.0	Put	NDX 32DFOK4EX0K8E|NDX 31	2023-11-29 17:00:00	526.20	557.40	524.60	557.40	1.0	514.50	528.00	512.10	519.80	1.0	520.350	542.700	518.350	538.600	NaN
79	2024-03-15	7800.0	Put	NDX 32FXA6J58WLYM|NDX 31	2023-11-29 17:00:00	3.70	3.70	3.50	3.50	2.0	1.95	2.15	1.95	2.15	2.0	2.825	2.925	2.725	2.825	NaN
80	2024-03-15	16800.0	Call	NDX YGTA13KXGX0U|NDX 31	2023-11-29 17:00:00	322.90	322.90	316.20	316.20	1.0	316.80	318.50	304.80	311.10	11.0	319.850	320.700	310.500	313.650	NaN
81	2023-12-01	14930.0	Call	NDXP YDXW3G9C31FY|NDX 31	2023-11-29 16:00:00	1089.60	1149.50	1073.40	1087.10	1.0	1075.70	1078.10	987.60	1030.50	1.0	1082.650	1113.800	1030.500	1058.800	NaN
