
expiry	strike	type	symbol	time	askclose	askhigh	asklow	askopen	asksize	bidclose	bidhigh	bidlow	bidopen	bidsize	close	high	low	open	volume
0	2023-12-15	9750.0	Call	NDX YEBOCP01483Y|NDX 31	2023-12-04 17:00:00	6105.90	6143.20	6102.00	6143.20	1.0	6090.80	6102.60	6083.10	6088.60	1.0	6098.350	6122.900	6092.550	6115.900	NaN
1	2024-06-21	9900.0	Put	NDX 32ILRZP39FKQ6|NDX 31	2023-12-04 17:00:00	35.10	37.20	34.80	35.30	2.0	31.50	32.30	29.70	31.50	1.0	33.300	34.750	32.250	33.400	NaN
2	2024-06-21	17700.0	Call	NDX YJHRU9GYJV72|NDX 31	2023-12-04 17:00:00	292.50	295.40	291.60	295.30	1.0	286.30	288.70	285.20	286.80	1.0	289.400	292.050	288.400	291.050	NaN
3	2023-12-15	16250.0	Put	NDX 32DFOI7YQBLLA|NDX 31	2023-12-04 17:00:00	439.80	445.40	430.90	433.50	1.0	427.20	430.60	415.00	417.30	1.0	433.500	438.000	422.950	425.400	NaN
4	2024-03-15	10100.0	Put	NDX 32FXA6J91UB3I|NDX 31	2023-12-04 17:00:00	10.70	11.30	10.60	10.60	5.0	8.80	9.40	8.60	8.90	7.0	9.750	10.350	9.600	9.750	NaN
5	2023-12-15	13525.0	Call	NDX YEBOEANKIMPA|NDX 31	2023-12-04 17:00:00	2340.00	2378.30	2336.60	2378.30	1.0	2325.60	2336.20	2318.20	2323.60	1.0	2332.800	2357.250	2327.400	2350.950	NaN
6	2023-12-15	13000.0	Call	NDX YEBOCKKXQIXA|NDX 31	2023-12-04 17:00:00	2863.60	2901.50	2859.40	2901.50	1.0	2848.60	2859.20	2841.40	2846.70	1.0	2856.100	2880.350	2850.400	2874.100	NaN
7	2024-09-20	17800.0	Call	NDX YLZDIRRHGUUM|NDX 31	2023-12-04 17:00:00	507.30	519.30	506.70	512.40	1.0	495.60	499.50	482.90	495.50	1.0	501.450	509.400	494.800	503.950	NaN
8	2023-12-08	16330.0	Call	NDXP YE4S84GO56HA|NDX 31	2023-12-04 16:00:00	7.70	8.30	7.60	8.20	19.0	6.80	7.50	6.80	7.40	15.0	7.250	7.900	7.200	7.800	NaN
9	2023-12-08	15975.0	Call	NDXP YE4S9YCKNDKE|NDX 31	2023-12-04 16:00:00	61.40	71.80	58.70	63.70	13.0	54.90	61.00	52.50	60.50	13.0	58.150	66.400	55.600	62.100	NaN
10	2023-12-08	16030.0	Put	NDXP 32D8SDKAWSYDQ|NDX 31	2023-12-04 16:00:00	235.20	239.40	227.20	228.00	1.0	221.40	223.80	212.40	212.60	1.0	228.300	231.600	219.800	220.300	NaN
11	2023-12-08	17225.0	Put	NDXP 32D8SFK2I3KOE|NDX 31	2023-12-04 16:00:00	1389.40	1455.80	1378.40	1389.20	1.0	1371.30	1374.20	1295.20	1329.20	1.0	1380.350	1415.000	1336.800	1359.200	NaN
12	2023-12-15	16520.0	Call	NDX YEBOCS3ZSTJI|NDX 31	2023-12-04 17:00:00	14.80	15.50	14.50	15.40	11.0	13.80	14.60	13.70	14.50	14.0	14.300	15.050	14.100	14.950	NaN
13	2023-12-15	15700.0	Put	NDX 32DFOI17YAE9A|NDX 31	2023-12-04 17:00:00	115.70	121.50	111.00	111.70	3.0	113.20	114.80	103.60	109.60	3.0	114.450	118.150	107.300	110.650	NaN
14	2023-12-15	15340.0	Put	NDX 32DFOI7JOJ53I|NDX 31	2023-12-04 17:00:00	40.20	45.40	38.40	38.60	8.0	38.50	39.10	31.50	37.20	10.0	39.350	42.250	34.950	37.900	NaN
15	2023-12-15	14175.0	Put	NDX 32DFOJTM9Q06M|NDX 31	2023-12-04 17:00:00	5.20	5.20	5.00	5.10	14.0	4.40	4.60	4.20	4.30	12.0	4.800	4.900	4.600	4.700	NaN
16	2024-03-15	19200.0	Put	NDX 32FXA6JO3MRLA|NDX 31	2023-12-04 17:00:00	3104.50	3115.20	3092.70	3106.50	1.0	3091.60	3095.20	3055.10	3055.10	1.0	3098.050	3105.200	3073.900	3080.800	NaN
17	2024-03-15	14375.0	Put	NDX 32FXA8CTPFLNY|NDX 31	2023-12-04 17:00:00	157.20	161.20	154.50	154.70	16.0	154.40	154.80	147.20	150.80	7.0	155.800	158.000	150.850	152.750	NaN
18	2024-03-15	13725.0	Call	NDX YGTA2TV0886M|NDX 31	2023-12-04 17:00:00	2399.60	2437.70	2396.40	2437.70	1.0	2387.60	2396.30	2377.60	2381.50	1.0	2393.600	2417.000	2387.000	2409.600	NaN
19	2023-12-08	15420.0	Call	NDXP YE4S841MCPZI|NDX 31	2023-12-04 16:00:00	445.30	459.20	442.60	456.80	1.0	429.20	439.90	425.90	439.90	1.0	437.250	449.550	434.250	448.350	NaN
20	2023-12-08	15120.0	Put	NDXP 32D8SDJVV0HVY|NDX 31	2023-12-04 16:00:00	5.00	5.10	4.80	4.90	9.0	4.20	4.20	4.00	4.10	9.0	4.600	4.650	4.400	4.500	NaN
21	2023-12-08	16500.0	Call	NDXP YE4S7XPW3Z5A|NDX 31	2023-12-04 16:00:00	3.90	4.20	3.90	4.10	17.0	3.20	3.60	3.20	3.50	15.0	3.550	3.900	3.550	3.800	NaN
22	2023-12-08	13500.0	Put	NDXP 32D8SDDK4RR1Q|NDX 31	2023-12-04 16:00:00	1.25	1.25	1.20	1.25	13.0	0.50	0.70	0.50	0.60	14.0	0.875	0.975	0.850	0.925	NaN
23	2023-12-15	16690.0	Call	NDX YEBOCS6T0IDQ|NDX 31	2023-12-04 17:00:00	7.80	8.10	7.70	8.10	19.0	6.90	7.40	6.90	7.30	18.0	7.350	7.750	7.300	7.700	NaN
24	2023-12-15	6600.0	Put	NDX 32DFOI0SWHXRI|NDX 31	2023-12-04 17:00:00	0.30	0.30	0.30	0.30	2.0	NaN	NaN	NaN	NaN	NaN	0.300	0.300	0.300	0.300	NaN
25	2024-03-15	14500.0	Call	NDX YGTA13H4J7VY|NDX 31	2023-12-04 17:00:00	1712.90	1752.10	1709.80	1751.80	1.0	1701.70	1711.60	1692.00	1693.00	1.0	1707.300	1731.850	1700.900	1722.400	NaN
26	2024-03-15	17500.0	Put	NDX 32FXA6JLAF2R2|NDX 31	2023-12-04 17:00:00	1521.20	1526.50	1509.80	1524.90	1.0	1509.80	1512.50	1466.40	1466.40	1.0	1515.500	1519.500	1488.100	1495.650	NaN
27	2024-09-20	13400.0	Put	NDX 32L3DO7JERY26|NDX 31	2023-12-04 17:00:00	315.80	319.40	312.50	318.00	11.0	305.00	305.30	300.40	300.40	11.0	310.400	312.350	306.450	309.200	NaN
28	2023-12-15	13225.0	Put	NDX 32DFOJP95O19Q|NDX 31	2023-12-04 17:00:00	2.70	2.70	2.55	2.65	13.0	1.95	2.00	1.70	2.00	14.0	2.325	2.350	2.125	2.325	NaN
29	2023-12-15	14475.0	Call	NDX YEBOEF0OKLM6|NDX 31	2023-12-04 17:00:00	1395.70	1433.50	1392.00	1433.50	1.0	1381.40	1391.90	1373.40	1378.80	1.0	1388.550	1412.700	1382.700	1406.150	NaN
30	2024-09-20	10400.0	Call	NDX YLZDIRF8W372|NDX 31	2023-12-04 17:00:00	5879.80	5961.40	5876.90	5961.40	1.0	5858.40	5869.20	5790.30	5802.20	1.0	5869.100	5915.300	5833.600	5881.800	NaN
31	2023-12-08	11775.0	Put	NDXP 32D8SEV167FJI|NDX 31	2023-12-04 16:00:00	0.40	0.55	0.40	0.40	9.0	NaN	NaN	NaN	NaN	NaN	0.400	0.550	0.400	0.400	NaN
32	2023-12-08	11950.0	Call	NDXP YE4S82G8EKUM|NDX 31	2023-12-04 16:00:00	3899.80	3977.20	3896.10	3942.00	1.0	3882.00	3892.50	3811.80	3882.10	1.0	3890.900	3934.850	3853.950	3912.050	NaN
33	2023-12-08	15025.0	Call	NDXP YE4S9TZGLENI|NDX 31	2023-12-04 16:00:00	831.00	852.60	827.60	852.60	1.0	813.30	824.10	804.50	808.70	1.0	822.150	838.350	816.050	830.650	NaN
34	2023-12-08	15290.0	Put	NDXP 32D8SDJYO86Q6|NDX 31	2023-12-04 16:00:00	8.20	8.20	7.80	7.90	10.0	7.20	7.30	6.90	7.00	9.0	7.700	7.750	7.350	7.450	NaN
35	2023-12-08	17850.0	Put	NDXP 32D8SDL50DVDA|NDX 31	2023-12-04 16:00:00	2013.50	2082.90	2002.00	2013.20	1.0	1995.30	1998.20	1917.50	1953.20	1.0	2004.400	2040.550	1959.750	1983.200	NaN
36	2023-12-08	18175.0	Put	NDXP 32D8SFOFM5JLA|NDX 31	2023-12-04 16:00:00	2338.00	2404.50	2326.60	2337.80	1.0	2319.80	2322.80	2244.00	2277.80	1.0	2328.900	2363.650	2285.300	2307.800	NaN
37	2023-12-08	15200.0	Put	NDXP 32D8SDDMXZFVY|NDX 31	2023-12-04 16:00:00	6.10	6.10	5.90	5.90	8.0	5.20	5.30	5.00	5.10	9.0	5.650	5.700	5.450	5.500	NaN
38	2023-12-15	15780.0	Call	NDX YEBOCRRR81VY|NDX 31	2023-12-04 17:00:00	227.60	238.50	223.30	233.00	1.0	218.90	228.20	216.70	227.40	2.0	223.250	233.350	220.000	230.200	NaN
39	2024-06-21	11600.0	Put	NDX 32ILRZP62N9KE|NDX 31	2023-12-04 17:00:00	79.10	82.60	78.10	78.30	11.0	75.00	75.20	71.90	73.80	11.0	77.050	78.900	75.000	76.050	NaN
40	2024-06-21	8600.0	Call	NDX YJHRU91WREPA|NDX 31	2023-12-04 17:00:00	7460.90	7539.70	7457.50	7539.70	1.0	7445.70	7457.00	7378.10	7378.10	1.0	7453.300	7498.350	7417.800	7458.900	NaN
41	2023-12-15	16080.0	Put	NDX 32DFOI7VX3WR2|NDX 31	2023-12-04 17:00:00	310.90	315.30	303.70	305.10	1.0	300.10	302.80	288.90	289.60	1.0	305.500	309.050	296.300	297.350	NaN
42	2024-06-21	19000.0	Put	NDX 32ILRZOQ16XXQ|NDX 31	2023-12-04 17:00:00	2742.50	2816.00	2732.70	2803.60	1.0	2728.00	2731.40	2645.90	2645.90	1.0	2735.250	2773.700	2689.300	2724.750	NaN
43	2023-12-08	16160.0	Call	NDXP YE4S84DUXHN2|NDX 31	2023-12-04 16:00:00	20.40	25.00	19.60	21.90	12.0	19.00	20.80	15.00	20.60	11.0	19.700	22.900	17.300	21.250	NaN
44	2024-03-15	13425.0	Put	NDX 32FXA88GLDMR2|NDX 31	2023-12-04 17:00:00	77.20	77.40	75.90	76.00	13.0	74.50	74.60	72.90	73.10	15.0	75.850	76.000	74.400	74.550	NaN
45	2024-03-15	14675.0	Call	NDX YGTA2Y84A73I|NDX 31	2023-12-04 17:00:00	1565.50	1605.30	1562.60	1605.00	1.0	1554.60	1563.90	1545.20	1545.20	1.0	1560.050	1584.600	1553.900	1575.100	NaN
