
expiry	strike	type	symbol	time	askclose	askhigh	asklow	askopen	asksize	bidclose	bidhigh	bidlow	bidopen	bidsize	close	high	low	open	volume
0	2023-12-15	9750.0	Call	NDX YEBOCP01483Y|NDX 31	2023-12-13 17:00:00	6819.50	6889.80	6795.90	6888.60	1.0	6778.60	6810.10	6708.90	6731.60	1.0	6799.050	6849.950	6752.400	6810.100	NaN
1	2024-06-21	9900.0	Put	NDX 32ILRZP39FKQ6|NDX 31	2023-12-13 17:00:00	23.70	30.60	23.70	28.90	2.0	20.10	20.30	13.90	14.60	2.0	21.900	25.450	18.800	21.750	NaN
2	2024-06-21	17700.0	Call	NDX YJHRU9GYJV72|NDX 31	2023-12-13 17:00:00	483.30	502.40	476.00	502.00	1.0	474.80	480.80	451.00	463.90	1.0	479.050	491.600	463.500	482.950	NaN
3	2023-12-15	16250.0	Put	NDX 32DFOI7YQBLLA|NDX 31	2023-12-13 17:00:00	6.40	12.70	6.30	6.50	3.0	5.50	5.90	0.60	5.00	3.0	5.950	9.300	3.450	5.750	NaN
4	2024-03-15	10100.0	Put	NDX 32FXA6J91UB3I|NDX 31	2023-12-13 17:00:00	6.70	14.70	6.70	7.20	2.0	4.80	4.80	1.70	4.40	2.0	5.750	9.750	4.200	5.800	NaN
5	2023-12-15	13525.0	Call	NDX YEBOEANKIMPA|NDX 31	2023-12-13 17:00:00	3050.20	3117.00	3023.70	3107.60	1.0	2992.70	3037.40	2936.20	2967.80	1.0	3021.450	3077.200	2979.950	3037.700	NaN
6	2023-12-15	13000.0	Call	NDX YEBOCKKXQIXA|NDX 31	2023-12-13 17:00:00	3571.90	3641.80	3547.90	3640.10	1.0	3518.10	3562.10	3460.90	3483.60	1.0	3545.000	3601.950	3504.400	3561.850	NaN
7	2024-09-20	17800.0	Call	NDX YLZDIRRHGUUM|NDX 31	2023-12-13 17:00:00	743.60	746.80	725.50	746.10	1.0	703.20	726.10	695.30	707.30	1.0	723.400	736.450	710.400	726.700	NaN
8	2023-12-15	16520.0	Call	NDX YEBOCS3ZSTJI|NDX 31	2023-12-13 17:00:00	102.00	103.70	83.50	101.60	1.0	86.10	92.80	71.70	85.30	1.0	94.050	98.250	77.600	93.450	NaN
9	2023-12-15	15700.0	Put	NDX 32DFOI17YAE9A|NDX 31	2023-12-13 17:00:00	1.95	20.00	1.95	2.75	5.0	1.30	1.75	0.75	1.65	3.0	1.625	10.875	1.350	2.200	NaN
