
expiry	strike	type	symbol	time	askclose	askhigh	asklow	askopen	asksize	bidclose	bidhigh	bidlow	bidopen	bidsize	close	high	low	open	volume
10	2023-12-01	16575.0	Call	NDXP YDXW5DJMCX2M|NDX 31	2023-11-30 16:00:00	0.45	1.65	0.45	0.65	11.0	0.05	0.20	0.05	0.15	18.0	0.250	0.925	0.250	0.400	NaN
11	2023-12-15	14175.0	Put	NDX 32DFOJTM9Q06M|NDX 31	2023-11-30 17:00:00	6.30	7.10	6.10	6.40	16.0	5.40	5.50	4.30	5.00	16.0	5.850	6.300	5.200	5.700	NaN
12	2023-12-15	15340.0	Put	NDX 32DFOI7JOJ53I|NDX 31	2023-11-30 17:00:00	41.20	48.40	39.70	41.00	7.0	39.70	40.90	33.10	38.20	17.0	40.450	44.650	36.400	39.600	NaN
13	2024-03-15	19200.0	Put	NDX 32FXA6JO3MRLA|NDX 31	2023-11-30 17:00:00	2995.60	3076.80	2985.10	2997.20	1.0	2978.90	2988.20	2896.50	2944.50	1.0	2987.250	3032.500	2940.800	2970.850	NaN
14	2023-12-01	17825.0	Put	NDXP 32D1WAZ9JT46M|NDX 31	2023-11-30 16:00:00	1893.30	1964.80	1883.00	1929.70	1.0	1879.40	1887.90	1794.30	1826.00	1.0	1886.350	1926.350	1838.650	1877.850	NaN
15	2024-03-15	14375.0	Put	NDX 32FXA8CTPFLNY|NDX 31	2023-11-30 17:00:00	147.50	151.60	144.70	145.60	10.0	143.40	144.40	141.10	142.30	22.0	145.450	148.000	142.900	143.950	NaN
16	2024-03-15	13725.0	Call	NDX YGTA2TV0886M|NDX 31	2023-11-30 17:00:00	2505.40	2588.80	2497.00	2523.20	1.0	2489.70	2499.60	2405.80	2463.10	1.0	2497.550	2544.200	2451.400	2493.150	NaN
17	2023-12-01	14650.0	Call	NDXP YDXW3G4PDO26|NDX 31	2023-11-30 16:00:00	1295.40	1378.20	1286.50	1349.10	1.0	1280.10	1289.80	1198.70	1248.60	1.0	1287.750	1334.000	1242.600	1298.850	NaN
18	2023-12-01	14350.0	Put	NDXP 32D1W8VYY1FYM|NDX 31	2023-11-30 16:00:00	0.30	20.00	0.30	0.45	2.0	0.05	0.05	0.05	0.05	1.0	0.175	10.025	0.175	0.250	NaN
19	2023-12-01	16910.0	Put	NDXP 32D1W8X5A74LQ|NDX 31	2023-11-30 16:00:00	979.20	1060.20	968.80	1014.20	1.0	963.70	972.50	877.10	911.00	1.0	971.450	1016.350	922.950	962.600	NaN
20	2023-12-15	16690.0	Call	NDX YEBOCS6T0IDQ|NDX 31	2023-11-30 17:00:00	14.70	20.30	14.00	15.10	16.0	13.80	14.30	9.30	13.30	12.0	14.250	17.300	11.650	14.200	NaN
21	2023-12-15	6600.0	Put	NDX 32DFOI0SWHXRI|NDX 31	2023-11-30 17:00:00	0.35	0.35	0.35	0.35	2.0	NaN	NaN	NaN	NaN	NaN	0.350	0.350	0.350	0.350	NaN
22	2024-03-15	14500.0	Call	NDX YGTA13H4J7VY|NDX 31	2023-11-30 17:00:00	1812.10	1913.60	1804.50	1828.90	1.0	1797.20	1805.80	1714.60	1789.90	1.0	1804.650	1859.700	1759.550	1809.400	NaN
23	2024-03-15	17500.0	Put	NDX 32FXA6JLAF2R2|NDX 31	2023-11-30 17:00:00	1426.90	1500.60	1416.70	1437.70	1.0	1412.40	1420.00	1311.20	1389.80	1.0	1419.650	1460.300	1363.950	1413.750	NaN
24	2024-09-20	13400.0	Put	NDX 32L3DO7JERY26|NDX 31	2023-11-30 17:00:00	305.70	308.50	301.50	306.10	2.0	291.40	293.60	288.00	288.60	10.0	298.550	301.050	294.750	297.350	NaN
25	2023-12-15	13225.0	Put	NDX 32DFOJP95O19Q|NDX 31	2023-11-30 17:00:00	2.90	3.00	2.90	2.90	4.0	2.25	2.30	2.00	2.00	16.0	2.575	2.650	2.450	2.450	NaN
26	2023-12-15	14475.0	Call	NDX YEBOEF0OKLM6|NDX 31	2023-11-30 17:00:00	1506.70	1595.00	1498.00	1595.00	1.0	1491.90	1501.30	1407.60	1434.70	1.0	1499.300	1548.150	1452.800	1514.850	NaN
27	2024-09-20	10400.0	Call	NDX YLZDIRF8W372|NDX 31	2023-11-30 17:00:00	5989.60	6081.30	5981.30	6081.30	1.0	5962.60	5973.70	5890.40	5916.70	1.0	5976.100	6027.500	5935.850	5999.000	NaN
28	2023-12-01	14900.0	Put	NDXP 32D1W8Q29L5M6|NDX 31	2023-11-30 16:00:00	0.50	20.00	0.50	0.70	2.0	0.10	0.15	0.05	0.05	10.0	0.300	10.075	0.275	0.375	NaN
29	2023-12-01	14480.0	Call	NDXP YDXW3G1W5Z7Y|NDX 31	2023-11-30 16:00:00	1464.70	1551.90	1455.80	1504.60	1.0	1450.10	1459.80	1368.70	1444.80	1.0	1457.400	1505.850	1412.250	1474.700	NaN
30	2023-12-01	17040.0	Call	NDXP YDXW3H88BNV2|NDX 31	2023-11-30 16:00:00	0.25	0.25	0.25	0.25	3.0	NaN	NaN	NaN	NaN	NaN	0.250	0.250	0.250	0.250	NaN
31	2023-12-01	15260.0	Put	NDXP 32D1W8WDZTWGE|NDX 31	2023-11-30 16:00:00	0.75	20.00	0.70	20.00	2.0	0.30	0.40	0.05	0.40	11.0	0.525	10.200	0.375	10.200	NaN
32	2023-12-15	15780.0	Call	NDX YEBOCRRR81VY|NDX 31	2023-11-30 17:00:00	319.40	330.60	313.50	328.50	1.0	309.30	316.10	299.50	311.80	1.0	314.350	323.350	306.500	320.150	NaN
33	2024-06-21	11600.0	Put	NDX 32ILRZP62N9KE|NDX 31	2023-11-30 17:00:00	77.20	81.60	75.00	75.80	11.0	72.00	72.50	68.70	71.10	11.0	74.600	77.050	71.850	73.450	NaN
34	2023-12-01	15625.0	Call	NDXP YDXW596IAY5Q|NDX 31	2023-11-30 16:00:00	323.00	339.00	313.40	333.80	1.0	307.60	321.30	296.30	316.90	1.0	315.300	330.150	304.850	325.350	NaN
35	2023-12-01	12375.0	Put	NDXP 32D1WAA87WZ1Q|NDX 31	2023-11-30 16:00:00	0.65	20.00	0.25	0.35	1.0	NaN	NaN	NaN	NaN	NaN	0.650	20.000	0.250	0.350	NaN
36	2024-06-21	8600.0	Call	NDX YJHRU91WREPA|NDX 31	2023-11-30 17:00:00	7567.40	7658.20	7558.70	7658.20	1.0	7547.80	7558.60	7468.00	7494.20	1.0	7557.600	7608.400	7513.350	7576.200	NaN
37	2023-12-15	16080.0	Put	NDX 32DFOI7VX3WR2|NDX 31	2023-11-30 17:00:00	257.70	265.70	246.20	251.40	2.0	248.90	256.10	237.80	243.40	2.0	253.300	260.900	242.000	247.400	NaN
38	2024-06-21	19000.0	Put	NDX 32ILRZOQ16XXQ|NDX 31	2023-11-30 17:00:00	2640.50	2720.20	2630.00	2697.30	1.0	2622.40	2629.70	2535.50	2535.50	1.0	2631.450	2674.950	2582.750	2616.400	NaN
39	2023-12-01	16200.0	Call	NDXP YDXW3A57POVI|NDX 31	2023-11-30 16:00:00	3.00	5.90	2.65	4.40	11.0	2.45	3.30	0.05	1.70	13.0	2.390	3.300	2.390	3.300	25.0
40	2024-03-15	13425.0	Put	NDX 32FXA88GLDMR2|NDX 31	2023-11-30 17:00:00	73.60	76.00	73.00	73.20	9.0	70.90	71.50	68.20	70.40	13.0	72.250	73.750	70.600	71.800	NaN
41	2024-03-15	14675.0	Call	NDX YGTA2Y84A73I|NDX 31	2023-11-30 17:00:00	1662.40	1764.20	1655.00	1679.60	1.0	1647.80	1656.70	1564.80	1632.40	1.0	1655.100	1710.450	1609.900	1656.000	NaN
42	2023-12-01	15390.0	Call	NDXP YDXW3GGXYFPQ|NDX 31	2023-11-30 16:00:00	556.20	580.60	547.40	578.60	1.0	541.00	551.40	518.00	537.20	1.0	548.600	566.000	532.700	557.900	NaN
43	2023-12-01	17950.0	Call	NDXP YDXW3HNA44CU|NDX 31	2023-11-30 16:00:00	0.20	0.20	0.20	0.20	14.0	NaN	NaN	NaN	NaN	NaN	0.200	0.200	0.200	0.200	NaN
44	2023-12-01	16170.0	Put	NDXP 32D1W8WT1MCY6|NDX 31	2023-11-30 16:00:00	243.00	253.20	228.60	234.40	2.0	228.00	236.80	213.20	219.60	1.0	235.500	245.000	220.900	227.000	NaN
45	2023-12-15	15950.0	Call	NDX YEBOCRUKFQQ6|NDX 31	2023-11-30 17:00:00	209.30	222.10	202.90	215.40	1.0	206.80	212.60	194.60	207.70	2.0	208.050	217.350	198.750	211.550	NaN
46	2023-12-01	18000.0	Put	NDXP 32D1W8PGLPGB2|NDX 31	2023-11-30 16:00:00	2068.80	2139.70	2058.50	2104.50	1.0	2054.30	2062.50	1969.80	1999.90	1.0	2061.550	2101.100	2014.150	2052.200	NaN
47	2024-03-15	7100.0	Call	NDX YGTA134VYG8E|NDX 31	2023-11-30 17:00:00	8935.00	9019.30	8925.50	8954.90	1.0	8918.20	8928.00	8840.90	8909.50	1.0	8926.600	8973.650	8883.200	8932.200	NaN
48	2023-12-15	10050.0	Put	NDX 32DFOI54702Z2|NDX 31	2023-11-30 17:00:00	0.55	1.55	0.45	0.65	14.0	NaN	NaN	NaN	NaN	NaN	0.550	1.550	0.450	0.650	NaN
49	2023-12-15	15170.0	Put	NDX 32DFOI7GVBG9A|NDX 31	2023-11-30 17:00:00	27.40	31.60	26.20	26.70	11.0	26.20	26.80	22.80	25.60	13.0	26.800	29.200	24.500	26.150	NaN
50	2024-09-20	16800.0	Put	NDX 32L3DO7P17BQM|NDX 31	2023-11-30 17:00:00	1206.70	1230.40	1198.40	1218.80	2.0	1187.00	1191.00	1144.70	1156.90	2.0	1196.850	1210.700	1171.550	1187.850	NaN
51	2023-12-15	15425.0	Call	NDX YEBOEJDSMKJ2|NDX 31	2023-11-30 17:00:00	600.90	624.90	593.00	622.80	1.0	587.80	596.70	565.50	580.60	1.0	594.350	610.800	579.250	601.700	NaN
52	2023-12-15	12275.0	Put	NDX 32DFOJKW1M2CU|NDX 31	2023-11-30 17:00:00	1.60	1.70	1.50	1.50	16.0	0.85	0.90	0.85	0.90	16.0	1.225	1.300	1.175	1.200	NaN
53	2023-12-15	9025.0	Call	NDX YEBODPZCOGHA|NDX 31	2023-11-30 17:00:00	6934.70	7057.20	6926.00	7033.90	1.0	6920.20	6930.50	6833.90	6833.90	1.0	6927.450	6993.850	6879.950	6933.900	NaN
54	2023-12-01	14500.0	Call	NDXP YDXW3A2EI01A|NDX 31	2023-11-30 16:00:00	1445.30	1531.80	1436.00	1486.40	1.0	1430.10	1439.80	1349.90	1394.00	1.0	1437.700	1485.800	1392.950	1440.200	NaN
55	2023-12-01	11500.0	Put	NDXP 32D1W8PWN5RXQ|NDX 31	2023-11-30 16:00:00	0.40	20.00	0.25	0.35	1.0	NaN	NaN	NaN	NaN	NaN	0.400	20.000	0.250	0.350	NaN
56	2023-12-01	15220.0	Call	NDXP YDXW3GE4QQVI|NDX 31	2023-11-30 16:00:00	725.90	749.50	717.10	749.00	1.0	710.70	720.40	687.40	706.60	1.0	718.300	734.950	702.250	727.800	NaN
57	2023-12-01	14920.0	Put	NDXP 32D1W8W8DEIRY|NDX 31	2023-11-30 16:00:00	0.50	19.80	0.50	0.70	2.0	0.10	0.15	0.05	0.05	10.0	0.300	9.975	0.275	0.375	NaN
58	2024-03-15	12050.0	Put	NDX 32FXA6OBMPOGE|NDX 31	2023-11-30 17:00:00	30.10	31.80	29.70	30.70	5.0	28.00	28.30	26.20	27.50	3.0	29.050	30.050	27.950	29.100	NaN
59	2023-12-15	12700.0	Call	NDX YEBOCL3SEJE6|NDX 31	2023-11-30 17:00:00	3270.80	3371.20	3262.10	3371.00	1.0	3256.40	3266.70	3152.00	3171.20	1.0	3263.600	3318.950	3207.050	3271.100	NaN
60	2023-12-01	14675.0	Call	NDXP YDXW54TE8Z8U|NDX 31	2023-11-30 16:00:00	1270.40	1353.20	1261.20	1310.80	1.0	1255.10	1264.90	1184.00	1203.20	1.0	1262.750	1309.050	1222.600	1257.000	NaN
61	2024-03-15	16200.0	Call	NDX YGTA13JXQWQ6|NDX 31	2023-11-30 17:00:00	563.80	571.10	558.40	571.00	2.0	555.30	562.60	540.50	559.00	4.0	559.550	566.850	549.450	565.000	NaN
62	2023-12-01	15925.0	Put	NDXP 32D1WAQJBP6CU|NDX 31	2023-11-30 16:00:00	51.40	63.40	47.70	51.60	2.0	49.40	55.30	38.70	46.00	1.0	50.400	59.350	43.200	48.800	NaN
63	2024-03-15	8400.0	Put	NDX 32FXA6J68MM9A|NDX 31	2023-11-30 17:00:00	4.40	6.00	4.30	5.10	8.0	3.20	3.20	2.70	3.00	2.0	3.800	4.600	3.500	4.050	NaN
64	2024-03-15	12475.0	Put	NDX 32FXA843HBNU6|NDX 31	2023-11-30 17:00:00	39.00	40.90	38.70	39.70	5.0	36.90	37.20	34.80	36.30	12.0	37.950	39.050	36.750	38.000	NaN
65	2024-03-15	15625.0	Call	NDX YGTA32L8C60E|NDX 31	2023-11-30 17:00:00	922.80	943.50	916.70	940.80	1.0	910.70	918.00	889.50	904.30	1.0	916.750	930.750	903.100	922.550	NaN
66	2023-12-01	16130.0	Call	NDXP YDXW3GT6J7DA|NDX 31	2023-11-30 16:00:00	6.70	12.40	6.00	7.90	6.0	5.90	7.20	1.55	6.10	12.0	6.000	6.000	6.000	6.000	1.0
67	2023-12-01	15830.0	Put	NDXP 32D1W8WNF6Z9Q|NDX 31	2023-11-30 16:00:00	20.50	29.80	19.50	21.70	4.0	19.10	22.50	11.60	18.50	1.0	19.800	26.150	15.550	20.100	NaN
68	2023-12-15	12650.0	Call	NDX YEBOCQBZPAFI|NDX 31	2023-11-30 17:00:00	3321.20	3420.70	3311.90	3409.30	1.0	3306.10	3316.20	3202.00	3209.30	1.0	3313.650	3368.450	3256.950	3309.300	NaN
69	2023-12-15	15210.0	Call	NDX YEBOCRIBUZ2M|NDX 31	2023-11-30 17:00:00	795.00	816.80	786.90	815.40	1.0	780.90	789.90	761.70	777.40	1.0	787.950	803.350	774.300	796.400	NaN
70	2023-12-15	14400.0	Call	NDX YEBOCL6LM88E|NDX 31	2023-11-30 17:00:00	1580.90	1682.00	1571.60	1681.50	1.0	1566.00	1576.10	1483.80	1508.80	1.0	1573.450	1629.050	1527.700	1595.150	NaN
71	2024-06-21	13300.0	Put	NDX 32ILRZP8VUYEM|NDX 31	2023-11-30 17:00:00	183.90	187.60	180.00	181.50	11.0	176.20	177.70	171.40	174.90	10.0	180.050	182.650	175.700	178.200	NaN
72	2024-06-21	10300.0	Call	NDX YJHRU94PZ3JI|NDX 31	2023-11-30 17:00:00	5941.00	6024.20	5932.00	6019.60	1.0	5921.80	5932.20	5841.30	5861.70	1.0	5931.400	5978.200	5886.650	5940.650	NaN
73	2023-12-15	13350.0	Put	NDX 32DFOI6MRQJ9Q|NDX 31	2023-11-30 17:00:00	3.30	4.10	3.20	3.40	16.0	2.55	2.60	1.50	2.20	14.0	2.925	3.350	2.350	2.800	NaN
74	2023-12-15	15910.0	Put	NDX 32DFOI7T3W7WU|NDX 31	2023-11-30 17:00:00	171.90	181.40	165.80	169.70	2.0	169.40	174.30	158.60	163.20	2.0	170.650	177.850	162.200	166.450	NaN
75	2024-03-15	6700.0	Put	NDX 32FXA6J3FEXF2|NDX 31	2023-11-30 17:00:00	1.80	1.80	1.80	1.80	2.0	0.70	0.70	0.70	0.70	2.0	1.250	1.250	1.250	1.250	NaN
76	2023-12-15	11325.0	Put	NDX 32DFOJGIXK3FY|NDX 31	2023-11-30 17:00:00	0.95	1.85	0.85	1.10	14.0	0.20	0.30	0.05	0.05	13.0	0.575	1.075	0.450	0.575	NaN
77	2023-12-15	9975.0	Call	NDX YEBODUCGQFE6|NDX 31	2023-11-30 17:00:00	5987.70	6101.30	5978.40	6091.80	1.0	5972.50	5982.90	5886.60	5891.80	1.0	5980.100	6042.100	5932.500	5991.800	NaN
78	2023-12-01	15960.0	Call	NDXP YDXW3GQDBIJ2|NDX 31	2023-11-30 16:00:00	48.00	61.50	43.30	55.10	2.0	45.90	53.00	35.50	48.80	3.0	49.120	49.120	49.120	49.120	1.0
79	2023-12-01	16740.0	Put	NDXP 32D1W8X2GZFRI|NDX 31	2023-11-30 16:00:00	809.40	831.20	799.60	813.40	1.0	793.90	802.70	768.40	771.10	1.0	801.650	816.950	784.000	792.250	NaN
80	2024-03-15	15350.0	Put	NDX 32FXA6PU7G4R2|NDX 31	2023-11-30 17:00:00	308.00	313.40	304.30	306.70	7.0	303.90	306.30	294.50	301.50	9.0	305.950	309.850	299.400	304.100	NaN
81	2023-12-15	12300.0	Put	NDX 32DFOI12BV0KU|NDX 31	2023-11-30 17:00:00	1.60	1.70	1.55	1.55	14.0	0.90	0.95	0.90	0.95	14.0	1.250	1.325	1.225	1.250	NaN
82	2024-03-15	14650.0	Call	NDX YGTA19JFEVWU|NDX 31	2023-11-30 17:00:00	1683.60	1785.20	1676.20	1700.70	1.0	1668.90	1677.80	1585.60	1653.50	1.0	1676.250	1731.500	1630.900	1677.100	NaN
83	2023-12-15	5300.0	Call	NDX YEBOCKRJTRQM|NDX 31	2023-11-30 17:00:00	10649.60	10755.80	10640.80	10755.80	1.0	10635.30	10645.60	10531.40	10555.80	1.0	10642.450	10700.700	10586.100	10655.800	NaN
84	2023-12-01	13725.0	Call	NDXP YDXW50GA70BY|NDX 31	2023-11-30 16:00:00	2219.30	2306.30	2211.10	2261.00	1.0	2204.70	2214.40	2124.40	2164.30	1.0	2212.000	2260.350	2167.750	2212.650	NaN
85	2023-12-15	17725.0	Put	NDX 32DFOK9XDI7HQ|NDX 31	2023-11-30 17:00:00	1758.80	1838.20	1748.40	1825.60	1.0	1743.40	1752.80	1659.40	1659.40	1.0	1751.100	1795.500	1703.900	1742.500	NaN
86	2024-03-15	8800.0	Call	NDX YGTA137P652M|NDX 31	2023-11-30 17:00:00	7265.60	7343.90	7256.70	7297.30	1.0	7249.00	7259.40	7168.10	7245.30	1.0	7257.300	7301.650	7212.400	7271.300	NaN
87	2024-06-21	19400.0	Call	NDX YJHRU9JRRK1A|NDX 31	2023-11-30 17:00:00	60.50	68.40	59.90	61.50	2.0	57.10	57.50	48.90	56.60	14.0	58.800	62.950	54.400	59.050	NaN
88	2023-12-01	16875.0	Put	NDXP 32D1WAUWFR59Q|NDX 31	2023-11-30 16:00:00	944.20	1024.20	934.10	979.00	1.0	929.30	937.50	844.00	875.80	1.0	936.750	980.850	889.050	927.400	NaN
89	2023-12-15	16375.0	Call	NDX YEBOENQWOJFY|NDX 31	2023-11-30 17:00:00	51.70	60.90	49.40	53.50	10.0	50.10	51.80	41.50	49.50	11.0	50.900	56.350	45.450	51.500	NaN
90	2024-09-20	16100.0	Call	NDX YLZDIROO960E|NDX 31	2023-11-30 17:00:00	1367.30	1434.60	1361.80	1434.60	1.0	1343.10	1353.00	1283.00	1283.00	1.0	1355.200	1393.800	1322.400	1358.800	NaN
91	2024-03-15	16575.0	Call	NDX YGTA36YCE4XA|NDX 31	2023-11-30 17:00:00	382.40	388.80	377.80	387.00	3.0	375.00	381.60	365.00	376.50	5.0	378.700	385.200	371.400	381.750	NaN
92	2023-12-01	13200.0	Put	NDXP 32D1W8PZGDGRY|NDX 31	2023-11-30 16:00:00	0.05	0.35	0.05	0.35	5.0	0.05	0.05	0.05	0.05	2.0	0.050	0.050	0.050	0.050	2.0
93	2023-12-15	16725.0	Put	NDX 32DFOK5BZRI3Y|NDX 31	2023-11-30 17:00:00	772.40	793.20	762.80	777.80	1.0	757.90	766.90	736.10	738.60	1.0	765.150	780.050	749.450	758.200	NaN
94	2023-12-01	14310.0	Call	NDXP YDXW3FZ2YADQ|NDX 31	2023-11-30 16:00:00	1635.30	1717.20	1626.40	1675.50	1.0	1620.00	1630.10	1538.50	1584.30	1.0	1627.650	1673.650	1582.450	1629.900	NaN
95	2023-12-01	16870.0	Call	NDXP YDXW3H5F3Z0U|NDX 31	2023-11-30 16:00:00	0.30	0.30	0.30	0.30	3.0	0.05	0.05	0.05	0.05	1.0	0.175	0.175	0.175	0.175	NaN
96	2023-12-01	15090.0	Put	NDXP 32D1W8WB6M7M6|NDX 31	2023-11-30 16:00:00	0.45	20.00	0.45	0.85	8.0	0.20	0.25	0.05	0.15	11.0	0.325	10.125	0.250	0.500	NaN
97	2023-12-01	17650.0	Put	NDXP 32D1W8XHIRW9A|NDX 31	2023-11-30 16:00:00	1719.00	1800.40	1708.10	1754.50	1.0	1704.40	1712.70	1618.60	1647.60	1.0	1711.700	1756.550	1663.350	1701.050	NaN
98	2023-12-15	15270.0	Call	NDX YEBOCRJBKZDA|NDX 31	2023-11-30 17:00:00	739.60	762.40	731.20	762.40	1.0	725.80	735.00	706.20	722.10	1.0	732.700	748.700	718.700	742.250	NaN
99	2023-12-15	10150.0	Call	NDX YEBOCP6N9M32|NDX 31	2023-11-30 17:00:00	5813.20	5934.20	5804.30	5919.50	1.0	5798.00	5807.70	5697.20	5719.50	1.0	5805.600	5870.950	5750.750	5819.500	NaN
100	2024-09-20	12500.0	Put	NDX 32L3DO7HX6XM6|NDX 31	2023-11-30 17:00:00	207.00	208.70	203.70	207.40	6.0	194.60	196.40	191.40	192.00	16.0	200.800	202.550	197.550	199.700	NaN
101	2024-06-21	13900.0	Put	NDX 32ILRZP9VKYPA|NDX 31	2023-11-30 17:00:00	248.00	257.00	246.40	248.20	7.0	243.00	244.40	240.20	240.70	3.0	245.500	250.700	243.300	244.450	NaN
102	2024-06-21	13700.0	Call	NDX YJHRU9ACEH7Y|NDX 31	2023-11-30 17:00:00	2827.10	2917.10	2819.90	2917.10	1.0	2808.50	2818.60	2731.90	2755.50	1.0	2817.800	2867.850	2775.900	2836.300	NaN
103	2024-03-15	17900.0	Call	NDX YGTA13MQYLKE|NDX 31	2023-11-30 17:00:00	63.90	71.00	63.00	66.00	5.0	62.30	62.80	53.00	61.70	5.0	63.100	66.900	58.000	63.850	NaN
104	2023-12-15	15850.0	Put	NDX 32DFOI7S467M6|NDX 31	2023-11-30 17:00:00	148.80	158.60	143.30	146.60	3.0	146.40	150.70	135.50	141.00	3.0	147.600	154.650	139.400	143.800	NaN
105	2024-03-15	14100.0	Put	NDX 32FXA6JFNZP2M|NDX 31	2023-11-30 17:00:00	119.40	124.50	117.80	118.20	15.0	116.50	117.30	114.80	115.70	4.0	117.950	120.900	116.300	116.950	NaN
106	2023-12-15	11575.0	Put	NDX 32DFOJHO9ZRSE|NDX 31	2023-11-30 17:00:00	1.05	1.95	1.00	1.25	13.0	0.30	0.40	0.05	0.20	15.0	0.675	1.175	0.525	0.725	NaN
107	2023-12-15	9725.0	Call	NDX YEBODT74AR1Q|NDX 31	2023-11-30 17:00:00	6237.10	6343.10	6227.70	6336.00	1.0	6221.90	6232.30	6127.60	6136.10	1.0	6229.500	6287.700	6177.650	6236.050	NaN
108	2024-09-20	13800.0	Call	NDX YLZDIRKVBGVI|NDX 31	2023-11-30 17:00:00	3012.20	3091.10	3004.90	3091.10	1.0	2984.60	2995.30	2913.10	2927.00	1.0	2998.400	3043.200	2959.000	3009.050	NaN
109	2023-12-15	11700.0	Put	NDX 32DFOI11C50A6|NDX 31	2023-11-30 17:00:00	1.10	1.10	1.05	1.05	13.0	0.40	0.50	0.30	0.30	15.0	0.750	0.800	0.675	0.675	NaN
110	2023-12-15	5900.0	Call	NDX YEBOCKSJJS1A|NDX 31	2023-11-30 17:00:00	10051.10	10156.30	10042.40	10156.30	1.0	10036.90	10046.90	9932.90	9956.30	1.0	10044.000	10101.600	9987.650	10056.300	NaN
111	2023-12-01	13975.0	Call	NDXP YDXW51LMMOOE|NDX 31	2023-11-30 16:00:00	1970.10	2051.80	1961.30	2022.70	1.0	1954.80	1964.70	1873.10	1918.10	1.0	1962.450	2008.250	1917.200	1970.400	NaN
112	2023-12-01	14025.0	Put	NDXP 32D1WAHT3L8J2|NDX 31	2023-11-30 16:00:00	0.30	20.00	0.30	0.40	9.0	NaN	NaN	NaN	NaN	NaN	0.300	20.000	0.300	0.400	NaN
113	2023-12-15	17975.0	Put	NDX 32DFOKB2PXVU6|NDX 31	2023-11-30 17:00:00	2008.00	2093.30	1997.70	2073.40	1.0	1992.60	2002.00	1908.60	1912.80	1.0	2000.300	2047.650	1953.150	1993.100	NaN
114	2023-12-15	16125.0	Call	NDX YEBOEMLK8V3I|NDX 31	2023-11-30 17:00:00	125.50	135.50	120.70	129.60	3.0	123.20	127.40	111.90	123.60	4.0	124.350	131.450	116.300	126.600	NaN
115	2024-03-15	16975.0	Put	NDX 32FXA8ORP5U26|NDX 31	2023-11-30 17:00:00	1030.10	1098.20	1020.90	1042.70	1.0	1017.80	1023.90	945.10	983.10	1.0	1023.950	1061.050	983.000	1012.900	NaN
116	2023-12-01	14250.0	Call	NDXP YDXW3FY38A32|NDX 31	2023-11-30 16:00:00	1695.20	1782.10	1686.40	1736.00	1.0	1680.00	1690.00	1599.70	1644.00	1.0	1687.600	1736.050	1643.050	1690.000	NaN
117	2023-12-01	14750.0	Put	NDXP 32D1W8W5K6TXQ|NDX 31	2023-11-30 16:00:00	0.45	20.00	0.45	0.60	2.0	0.05	0.05	0.05	0.05	1.0	0.250	10.025	0.250	0.325	NaN
